i	f_sup	f_swg	f_swg_id	traj_h
1710	[-0.9872875835410037, -1.3477222539136176, 0.0020500000937317964, -1.2292036732051033]	[-0.8916307107177036, -1.0217624976833937, 0.0020500000937317964, -1.0292036732051033]	Left	0.02
1711	[-0.7517319983738391, -1.2639752163746414, 0.0020500000937317964, -1.2292036732051033]	[-0.9872875835410037, -1.3477222539136176, 0.0020500000937317964, -1.2292036732051033]	Right	0.02
1712	[-0.893278125485744, -1.4628839740994346, 0.0020500000937317964, -1.0292036732051033]	[-0.7517319983738391, -1.2639752163746414, 0.0020500000937317964, -1.2292036732051033]	Left	0.02
1713	[-0.6577225403185796, -1.3791369365604582, 0.0020500000937317964, -1.4292036732051032]	[-0.9872875835410037, -1.3477222539136176, 0.0020500000937317964, -1.2292036732051033]	Right	0.02
1714	[-0.8967534639850989, -1.4738164883714517, 0.0020500000937317964, -1.4292036732051032]	[-0.6577225403185796, -1.3791369365604582, 0.0020500000937317964, -1.4292036732051032]	Left	0.02
1715	[-0.6407881393513954, -1.4979360361525116, 0.0020500000937317964, -1.2292036732051033]	[-0.8967534639850989, -1.4738164883714517, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
1716	[-0.8765565005301661, -1.7303436088928952, 0.0020500000937317964, -1.0292036732051033]	[-0.6407881393513954, -1.4979360361525116, 0.0020500000937317964, -1.2292036732051033]	Left	0.02
1717	[-0.6623343121879293, -1.601468265937529, 0.0020500000937317964, -0.8292036732051034]	[-0.8765565005301661, -1.7303436088928952, 0.0020500000937317964, -1.0292036732051033]	Right	0.02
1718	[-0.8061549502401716, -1.8145776840077914, 0.0020500000937317964, -0.6292036732051034]	[-0.6623343121879293, -1.601468265937529, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
1719	[-1.199421214235998, -0.1807256589461357, 0.0020500000937317964, -1.0292036732051033]	[-1.3801115380653024, -0.4276082360439557, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
1720	[-1.3620932653960882, -0.3952898772383965, 0.0020500000937317964, -0.8292036732051034]	[-1.199421214235998, -0.1807256589461357, 0.0020500000937317964, -1.0292036732051033]	Left	0.02
1721	[-1.4255577579373941, -0.3867893956947118, 0.0020500000937317964, -0.8292036732051034]	[-1.199421214235998, -0.1807256589461357, 0.0020500000937317964, -1.0292036732051033]	Left	0.02
1722	[-1.0827562707758134, -0.31688131032679073, 0.0020500000937317964, -0.6292036732051034]	[-1.4255577579373941, -0.3867893956947118, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
1723	[-1.3186068056622142, -0.2074531366520069, 0.0020500000937317964, -0.8292036732051034]	[-1.4255577579373941, -0.3867893956947118, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
1724	[-1.3414732105232297, -0.4295654273731544, 0.0020500000937317964, -1.2292036732051033]	[-1.199421214235998, -0.1807256589461357, 0.0020500000937317964, -1.0292036732051033]	Left	0.02
1725	[-1.1061304013676714, -0.4944789250355855, 0.0020500000937317964, -1.0292036732051033]	[-1.3414732105232297, -0.4295654273731544, 0.0020500000937317964, -1.2292036732051033]	Right	0.02
1726	[-1.0789057973319864, -0.2725356418862634, 0.0020500000937317964, -1.2292036732051033]	[-1.3414732105232297, -0.4295654273731544, 0.0020500000937317964, -1.2292036732051033]	Right	0.02
