i	f_sup	f_swg	f_swg_id	traj_h
462	[0.4239643348641328, -0.036879920450303055, 0.20000000298023224, 2.5415926535897926]	[0.7831842683118695, 0.08085299514174202, 0.10000000149011612, 2.5415926535897926]	Right	0.152
463	[0.3470656381139141, 0.2580549714124908, 0.20000000298023224, 2.3415926535897924]	[0.4239643348641328, -0.036879920450303055, 0.20000000298023224, 2.5415926535897926]	Left	0.152
464	[0.3470656381139141, 0.2580549714124908, 0.20000000298023224, 2.5415926535897926]	[0.4239643348641328, -0.036879920450303055, 0.20000000298023224, 2.5415926535897926]	Left	0.152
465	[0.15638488287057445, 0.08559961608877348, 0.20000000298023224, 2.3415926535897924]	[0.3470656381139141, 0.2580549714124908, 0.20000000298023224, 2.5415926535897926]	Right	0.02
466	[0.029112485411661337, 0.1120899321506939, 0.20000000298023224, 2.3415926535897924]	[0.3470656381139141, 0.2580549714124908, 0.20000000298023224, 2.5415926535897926]	Right	0.02
467	[0.012341160441718096, 0.41642317492701725, 0.20000000298023224, 2.1415926535897922]	[0.029112485411661337, 0.1120899321506939, 0.20000000298023224, 2.3415926535897924]	Left	0.02
468	[0.17464864174680184, 0.3928375540447957, 0.20000000298023224, 2.5415926535897926]	[0.029112485411661337, 0.1120899321506939, 0.20000000298023224, 2.3415926535897924]	Left	0.02
469	[-0.18457129170093484, 0.2751046384527506, 0.20000000298023224, 2.3415926535897924]	[0.17464864174680184, 0.3928375540447957, 0.20000000298023224, 2.5415926535897926]	Right	0.02
470	[-0.10277120828465709, 0.5497111685154752, 0.20000000298023224, 2.5415926535897926]	[-0.18457129170093484, 0.2751046384527506, 0.20000000298023224, 2.3415926535897924]	Left	0.02
471	[-0.2226438134085872, 0.2682319356388697, 0.20000000298023224, 2.5415926535897926]	[-0.10277120828465709, 0.5497111685154752, 0.20000000298023224, 2.5415926535897926]	Right	0.02
472	[-0.0814831950598282, 0.47456583936628915, 0.20000000298023224, 2.5415926535897926]	[-0.2226438134085872, 0.2682319356388697, 0.20000000298023224, 2.5415926535897926]	Left	0.02
473	[-0.164016756550796, 0.5310300867057928, 0.20000000298023224, 2.3415926535897924]	[-0.2226438134085872, 0.2682319356388697, 0.20000000298023224, 2.5415926535897926]	Left	0.02
474	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	[-0.164016756550796, 0.5310300867057928, 0.20000000298023224, 2.3415926535897924]	Right	0.02
475	[-0.1795873563175685, 0.6772612823552395, 0.20000000298023224, 2.3415926535897924]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
476	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	[-0.1795873563175685, 0.6772612823552395, 0.20000000298023224, 2.3415926535897924]	Right	0.02
477	[0.0036032618578141218, 0.606481007703803, 0.20000000298023224, 1.9415926535897923]	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	Left	0.02
478	[-0.061233014846362566, 0.7074575258807506, 0.20000000298023224, 1.9415926535897923]	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	Left	0.02
479	[-0.2476408320398079, 0.6349859749854161, 0.20000000298023224, 1.7415926535897923]	[-0.061233014846362566, 0.7074575258807506, 0.20000000298023224, 1.9415926535897923]	Right	0.02
480	[-0.21021639003132886, 0.7544038134708844, 0.20000000298023224, 1.9415926535897923]	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	Left	0.02
481	[-0.5731703993511316, 0.8600654769003447, 0.10000000149011612, 1.7415926535897923]	[-0.21021639003132886, 0.7544038134708844, 0.20000000298023224, 1.9415926535897923]	Right	0.064
482	[-0.26733745178057905, 0.8519286359711091, 0.20000000298023224, 1.9415926535897923]	[-0.5731703993511316, 0.8600654769003447, 0.10000000149011612, 1.7415926535897923]	Left	0.02
483	[-0.5831849530184143, 0.83642521822483, 0.10000000149011612, 1.7415926535897923]	[-0.26733745178057905, 0.8519286359711091, 0.20000000298023224, 1.9415926535897923]	Right	0.02
484	[-0.2877335089286079, 0.9701826035697244, 0.20000000298023224, 1.5415926535897924]	[-0.5731703993511316, 0.8600654769003447, 0.10000000149011612, 1.7415926535897923]	Left	0.02
485	[-0.07088842573466905, 0.6299541514988698, 0.20000000298023224, 1.9415926535897923]	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	Left	0.02
486	[-0.10330656408675737, 0.6804424105873437, 0.20000000298023224, 2.3415926535897924]	[-0.2812561719366433, 0.49487857503183513, 0.20000000298023224, 2.1415926535897922]	Left	0.02
487	[-0.19464579026455636, 0.6081726178214376, 0.20000000298023224, 1.9415926535897923]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
488	[-0.06497323685620304, 0.40621958146754233, 0.20000000298023224, 2.1415926535897922]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
489	[-0.08888659954904116, 0.6285440090159357, 0.20000000298023224, 2.1415926535897922]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
490	[-0.22476265815853225, 0.46999528875383406, 0.20000000298023224, 2.3415926535897924]	[-0.08888659954904116, 0.6285440090159357, 0.20000000298023224, 2.1415926535897922]	Right	0.02
491	[-0.20669864766111723, 0.7384607269851813, 0.20000000298023224, 2.3415926535897924]	[-0.22476265815853225, 0.46999528875383406, 0.20000000298023224, 2.3415926535897924]	Left	0.02
492	[-0.15142160579510527, 0.5408549390368058, 0.20000000298023224, 1.9415926535897923]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
493	[-0.13751380707717367, 0.7042763976486464, 0.20000000298023224, 1.9415926535897923]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
494	[-0.06727450731431561, 0.5948851696236197, 0.20000000298023224, 2.1415926535897922]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
495	[-0.13096014878943602, 0.6015288937225287, 0.20000000298023224, 2.1415926535897922]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
496	[-0.17303369802983082, 0.5745137784291218, 0.20000000298023224, 2.1415926535897922]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
497	[-0.013244276727501725, 0.51073807114283, 0.20000000298023224, 1.9415926535897923]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
498	[-0.1795873563175685, 0.6772612823552395, 0.20000000298023224, 1.9415926535897923]	[-0.2656855721698708, 0.3486473793823884, 0.20000000298023224, 2.1415926535897922]	Left	0.02
499	[-0.0814831950598282, 0.47456583936628915, 0.20000000298023224, 2.7415926535897928]	[-0.2226438134085872, 0.2682319356388697, 0.20000000298023224, 2.5415926535897926]	Left	0.02
500	[-0.15936686352155838, 0.29035364056571217, 0.20000000298023224, 2.7415926535897928]	[-0.0814831950598282, 0.47456583936628915, 0.20000000298023224, 2.7415926535897928]	Right	0.02
501	[-0.15411837734468414, 0.5595607232972986, 0.20000000298023224, 2.941592653589793]	[-0.15936686352155838, 0.29035364056571217, 0.20000000298023224, 2.7415926535897928]	Left	0.02
502	[-0.13504824883322197, 0.3516272478813465, 0.20000000298023224, 3.141592653589793]	[-0.15411837734468414, 0.5595607232972986, 0.20000000298023224, 2.941592653589793]	Right	0.02
503	[-0.275048248833222, 0.5516272478813465, 0.20000000298023224, 3.141592653589793]	[-0.13504824883322197, 0.3516272478813465, 0.20000000298023224, 3.141592653589793]	Left	0.02
504	[-0.07504824883322195, 0.5516272478813465, 0.20000000298023224, 3.141592653589793]	[-0.13504824883322197, 0.3516272478813465, 0.20000000298023224, 3.141592653589793]	Left	0.02
505	[-0.07504824883322195, 0.6516272478813465, 0.20000000298023224, 3.3415926535897933]	[-0.13504824883322197, 0.3516272478813465, 0.20000000298023224, 3.141592653589793]	Left	0.02
506	[-0.1549151819127281, 0.25362059009722243, 0.20000000298023224, 3.141592653589793]	[-0.15411837734468414, 0.5595607232972986, 0.20000000298023224, 2.941592653589793]	Right	0.02
507	[-0.15491518191272807, 0.5036205900972224, 0.20000000298023224, 3.141592653589793]	[-0.1549151819127281, 0.25362059009722243, 0.20000000298023224, 3.141592653589793]	Left	0.02
508	[-0.21491518191272807, 0.5536205900972224, 0.20000000298023224, 3.3415926535897933]	[-0.1549151819127281, 0.25362059009722243, 0.20000000298023224, 3.141592653589793]	Left	0.02
509	[-0.15491518191272807, 0.5036205900972224, 0.20000000298023224, 3.3415926535897933]	[-0.1549151819127281, 0.25362059009722243, 0.20000000298023224, 3.141592653589793]	Left	0.02
510	[-0.20325450699808692, 0.23873701255740587, 0.20000000298023224, 3.3415926535897933]	[-0.15491518191272807, 0.5036205900972224, 0.20000000298023224, 3.3415926535897933]	Right	0.02
511	[-0.2628553062366053, 0.5327569859097783, 0.20000000298023224, 3.3415926535897933]	[-0.20325450699808692, 0.23873701255740587, 0.20000000298023224, 3.3415926535897933]	Left	0.02
512	[-0.16431744540711857, 0.34866383018923364, 0.20000000298023224, 3.5415926535897935]	[-0.2628553062366053, 0.5327569859097783, 0.20000000298023224, 3.3415926535897933]	Right	0.02
513	[-0.20325450699808692, 0.23873701255740581, 0.20000000298023224, 3.5415926535897935]	[-0.2628553062366053, 0.5327569859097783, 0.20000000298023224, 3.3415926535897933]	Right	0.02
514	[-0.22312144007759305, 0.33674367034152997, 0.20000000298023224, 3.5415926535897935]	[-0.2628553062366053, 0.5327569859097783, 0.20000000298023224, 3.3415926535897933]	Right	0.02
515	[-0.26521236601458265, 0.5903740193807703, 0.20000000298023224, 3.3415926535897933]	[-0.22312144007759305, 0.33674367034152997, 0.20000000298023224, 3.5415926535897935]	Left	0.02
516	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	[-0.20325450699808692, 0.23873701255740587, 0.20000000298023224, 3.3415926535897933]	Left	0.02
517	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 2.941592653589793]	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	Right	0.02
518	[-0.1432545069980869, 0.33076364369390254, 0.20000000298023224, 2.941592653589793]	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 2.941592653589793]	Left	0.02
519	[-0.20205850166856137, 0.3426838035416062, 0.20000000298023224, 2.941592653589793]	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 2.941592653589793]	Left	0.02
520	[-0.24179236782757368, 0.14667048797335788, 0.20000000298023224, 2.7415926535897928]	[-0.20205850166856137, 0.3426838035416062, 0.20000000298023224, 2.941592653589793]	Right	0.02
521	[-0.19970144189058403, 0.4003008370125981, 0.20000000298023224, 2.7415926535897928]	[-0.24179236782757368, 0.14667048797335788, 0.20000000298023224, 2.7415926535897928]	Left	0.02
522	[-0.231327698242458, 0.39963390566547075, 0.20000000298023224, 2.7415926535897928]	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 2.941592653589793]	Left	0.02
523	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 3.3415926535897933]	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	Right	0.02
524	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 3.141592653589793]	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	Right	0.02
525	[-0.24298837315709917, 0.48475032812565416, 0.20000000298023224, 2.941592653589793]	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 3.141592653589793]	Left	0.02
526	[-0.24378517772514313, 0.17881019492557804, 0.20000000298023224, 2.941592653589793]	[-0.24298837315709917, 0.48475032812565416, 0.20000000298023224, 2.941592653589793]	Right	0.02
527	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 2.941592653589793]	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	Right	0.02
528	[-0.19212503512880832, 0.44168713243366825, 0.20000000298023224, 2.941592653589793]	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 2.941592653589793]	Left	0.02
529	[-0.12338757391858075, 0.4787703014780266, 0.20000000298023224, 2.941592653589793]	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 2.941592653589793]	Left	0.02
530	[-0.11425091194687165, 0.22183349717001255, 0.20000000298023224, 2.7415926535897928]	[-0.12338757391858075, 0.4787703014780266, 0.20000000298023224, 2.941592653589793]	Right	0.02
531	[-0.13332104045833382, 0.4297669725859646, 0.20000000298023224, 3.141592653589793]	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 2.941592653589793]	Left	0.02
532	[-0.2804638278958608, 0.4085773500052111, 0.20000000298023224, 2.7415926535897928]	[-0.1829883731570992, 0.18475032812565417, 0.20000000298023224, 2.941592653589793]	Left	0.02
533	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 3.3415926535897933]	[-0.24298837315709917, 0.4347503281256542, 0.20000000298023224, 3.141592653589793]	Right	0.02
534	[-0.17385171118539003, 0.39168713243366826, 0.20000000298023224, 3.5415926535897935]	[-0.1829883731570992, 0.13475032812565418, 0.20000000298023224, 3.3415926535897933]	Left	0.02
535	[-0.24228810452874666, 0.09132658231738988, 0.20000000298023224, 3.3415926535897933]	[-0.17385171118539003, 0.39168713243366826, 0.20000000298023224, 3.5415926535897935]	Right	0.02
536	[-0.23315144255703749, 0.34826338662540396, 0.20000000298023224, 3.5415926535897935]	[-0.24228810452874666, 0.09132658231738988, 0.20000000298023224, 3.3415926535897933]	Left	0.02
537	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	[-0.24228810452874666, 0.09132658231738988, 0.20000000298023224, 3.3415926535897933]	Left	0.02
538	[-0.10639247332468924, 0.022941759532476347, 0.20000000298023224, 3.3415926535897933]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
539	[-0.21796948984041026, 0.030052975001755522, 0.20000000298023224, 3.7415926535897936]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
540	[-0.09007064791538119, 0.13841295947128388, 0.20000000298023224, 3.5415926535897935]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
541	[-0.19849857272497773, -0.01600007469838871, 0.20000000298023224, 3.7415926535897936]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
542	[-0.23534101248509315, -0.031576808390734734, 0.20000000298023224, 3.5415926535897935]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
543	[-0.18112705008029487, 0.045629708694101545, 0.20000000298023224, 3.5415926535897935]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
544	[-0.16165613296486234, -0.0004233410060426879, 0.20000000298023224, 3.7415926535897936]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.5415926535897935]	Right	0.02
545	[-0.2532966144190406, 0.23978911112507897, 0.20000000298023224, 3.5415926535897935]	[-0.16165613296486234, -0.0004233410060426879, 0.20000000298023224, 3.7415926535897936]	Left	0.02
546	[-0.2745846276438695, 0.16464378197589294, 0.20000000298023224, 3.7415926535897936]	[-0.16165613296486234, -0.0004233410060426879, 0.20000000298023224, 3.7415926535897936]	Left	0.02
547	[-0.1877254471163266, -0.13942114983651407, 0.20000000298023224, 3.7415926535897936]	[-0.2745846276438695, 0.16464378197589294, 0.20000000298023224, 3.7415926535897936]	Right	0.02
548	[-0.22073887171271372, -0.1620068487723155, 0.20000000298023224, 3.941592653589794]	[-0.2745846276438695, 0.16464378197589294, 0.20000000298023224, 3.7415926535897936]	Right	0.02
549	[-0.5961882421324187, -0.11798673687505631, 0.10000000149011612, 4.141592653589794]	[-0.22073887171271372, -0.1620068487723155, 0.20000000298023224, 3.941592653589794]	Left	0.064
550	[-0.5961882421324187, -0.11798673687505631, 0.10000000149011612, 3.941592653589794]	[-0.22073887171271372, -0.1620068487723155, 0.20000000298023224, 3.941592653589794]	Left	0.064
551	[-0.6129595671023621, -0.4223199796513797, 0.10000000149011612, 3.7415926535897936]	[-0.5961882421324187, -0.11798673687505631, 0.10000000149011612, 3.941592653589794]	Right	0.064
552	[-0.8414350478687243, -0.33630280294474907, 0.10000000149011612, 3.941592653589794]	[-0.6129595671023621, -0.4223199796513797, 0.10000000149011612, 3.7415926535897936]	Left	0.02
553	[-0.751635428281357, -0.6744389121108127, 0.10000000149011612, 4.141592653589794]	[-0.8414350478687243, -0.33630280294474907, 0.10000000149011612, 3.941592653589794]	Right	0.02
554	[-0.7676345006235361, -0.5473797539041344, 0.10000000149011612, 4.141592653589794]	[-0.8414350478687243, -0.33630280294474907, 0.10000000149011612, 3.941592653589794]	Right	0.02
555	[-0.7038984277046734, -0.5535208457355117, 0.10000000149011612, 3.7415926535897936]	[-0.8414350478687243, -0.33630280294474907, 0.10000000149011612, 3.941592653589794]	Right	0.02
556	[-0.9323739084710354, -0.46750366902888113, 0.10000000149011612, 3.941592653589794]	[-0.7038984277046734, -0.5535208457355117, 0.10000000149011612, 3.7415926535897936]	Left	0.02
557	[-0.9143098979736205, -0.7359691072602284, 0.10000000149011612, 3.7415926535897936]	[-0.9323739084710354, -0.46750366902888113, 0.10000000149011612, 3.941592653589794]	Right	0.02
558	[-1.1380040778133473, -0.5860994508723124, 0.10000000149011612, 3.5415926535897935]	[-0.9143098979736205, -0.7359691072602284, 0.10000000149011612, 3.7415926535897936]	Left	0.02
559	[-1.0406494922361846, -0.8163646993730337, 0.10000000149011612, 3.3415926535897933]	[-1.1380040778133473, -0.5860994508723124, 0.10000000149011612, 3.5415926535897935]	Right	0.02
560	[-1.1869695540412715, -0.932513050688735, 0.10000000149011612, 3.3415926535897933]	[-1.1380040778133473, -0.5860994508723124, 0.10000000149011612, 3.5415926535897935]	Right	0.02
561	[-1.2465703532797898, -0.6384930773363626, 0.10000000149011612, 3.5415926535897935]	[-1.1869695540412715, -0.932513050688735, 0.10000000149011612, 3.3415926535897933]	Left	0.02
562	[-1.295535829507714, -0.9849066771527852, 0.10000000149011612, 3.3415926535897933]	[-1.2465703532797898, -0.6384930773363626, 0.10000000149011612, 3.5415926535897935]	Right	0.02
563	[-1.1850085102273678, -0.9381764760757472, 0.10000000149011612, 3.3415926535897933]	[-1.2465703532797898, -0.6384930773363626, 0.10000000149011612, 3.5415926535897935]	Right	0.02
564	[-1.1134230251778865, -0.7993401755984206, 0.10000000149011612, 3.3415926535897933]	[-1.2465703532797898, -0.6384930773363626, 0.10000000149011612, 3.5415926535897935]	Right	0.02
565	[-1.1297448505871945, -0.9148113755372281, 0.10000000149011612, 3.7415926535897936]	[-1.2465703532797898, -0.6384930773363626, 0.10000000149011612, 3.5415926535897935]	Right	0.02
566	[-1.2259113882721364, -0.8404069512884466, 0.10000000149011612, 3.3415926535897933]	[-1.1380040778133473, -0.5860994508723124, 0.10000000149011612, 3.5415926535897935]	Right	0.02
567	[-1.2167747263004272, -0.5834701469804324, 0.10000000149011612, 3.3415926535897933]	[-1.2259113882721364, -0.8404069512884466, 0.10000000149011612, 3.3415926535897933]	Left	0.02
568	[-1.2755787209709017, -0.5953903068281361, 0.10000000149011612, 3.141592653589793]	[-1.2259113882721364, -0.8404069512884466, 0.10000000149011612, 3.3415926535897933]	Left	0.02
569	[-1.2155787209709017, -0.795390306828136, 0.10000000149011612, 3.3415926535897933]	[-1.2755787209709017, -0.5953903068281361, 0.10000000149011612, 3.141592653589793]	Right	0.02
570	[-1.2064420589991924, -0.538453502520122, 0.10000000149011612, 3.141592653589793]	[-1.2155787209709017, -0.795390306828136, 0.10000000149011612, 3.3415926535897933]	Left	0.02
571	[-1.1965085924594394, -0.5874568314121841, 0.10000000149011612, 3.3415926535897933]	[-1.2155787209709017, -0.795390306828136, 0.10000000149011612, 3.3415926535897933]	Left	0.02
572	[-1.2167747263004272, -0.5834701469804324, 0.10000000149011612, 3.141592653589793]	[-1.2259113882721364, -0.8404069512884466, 0.10000000149011612, 3.3415926535897933]	Left	0.02
573	[-1.156774726300427, -0.7834701469804324, 0.10000000149011612, 3.3415926535897933]	[-1.2167747263004272, -0.5834701469804324, 0.10000000149011612, 3.141592653589793]	Right	0.02
574	[-1.2167747263004272, -0.8334701469804324, 0.10000000149011612, 2.941592653589793]	[-1.2167747263004272, -0.5834701469804324, 0.10000000149011612, 3.141592653589793]	Right	0.02
575	[-1.255180584846033, -0.5195832405485539, 0.10000000149011612, 2.7415926535897928]	[-1.2167747263004272, -0.8334701469804324, 0.10000000149011612, 2.941592653589793]	Left	0.02
576	[-1.2972715107830226, -0.7732135895877941, 0.10000000149011612, 2.5415926535897926]	[-1.255180584846033, -0.5195832405485539, 0.10000000149011612, 2.7415926535897928]	Right	0.02
577	[-1.2668765775949833, -0.5516822192663549, 0.10000000149011612, 2.3415926535897924]	[-1.2972715107830226, -0.7732135895877941, 0.10000000149011612, 2.5415926535897926]	Left	0.02
578	[-1.1083033989311872, -0.6003736623678257, 0.10000000149011612, 2.941592653589793]	[-1.2167747263004272, -0.8334701469804324, 0.10000000149011612, 2.941592653589793]	Left	0.02
579	[-1.26591085595383, -0.874526702640692, 0.10000000149011612, 2.7415926535897928]	[-1.1083033989311872, -0.6003736623678257, 0.10000000149011612, 2.941592653589793]	Right	0.02
580	[-1.1091002034992312, -0.9063137955679019, 0.10000000149011612, 2.7415926535897928]	[-1.1083033989311872, -0.6003736623678257, 0.10000000149011612, 2.941592653589793]	Right	0.02
581	[-1.089233270419725, -0.8083071377837778, 0.10000000149011612, 3.141592653589793]	[-1.1083033989311872, -0.6003736623678257, 0.10000000149011612, 2.941592653589793]	Right	0.02
582	[-1.2259113882721362, -0.5765333426724184, 0.10000000149011612, 2.7415926535897928]	[-1.2167747263004272, -0.8334701469804324, 0.10000000149011612, 2.941592653589793]	Left	0.02
583	[-1.2485313970936933, -0.7841106420115145, 0.10000000149011612, 2.7415926535897928]	[-1.2259113882721362, -0.5765333426724184, 0.10000000149011612, 2.7415926535897928]	Right	0.02
584	[-1.2874732313245585, -0.876216741411803, 0.10000000149011612, 2.5415926535897926]	[-1.2259113882721362, -0.5765333426724184, 0.10000000149011612, 2.7415926535897928]	Right	0.02
585	[-1.2900917227329063, -0.6320996721545623, 0.10000000149011612, 2.3415926535897924]	[-1.2874732313245585, -0.876216741411803, 0.10000000149011612, 2.5415926535897926]	Left	0.02
586	[-1.593805484062659, -0.6064491131171049, 0.0020500000937317964, 2.5415926535897926]	[-1.2900917227329063, -0.6320996721545623, 0.10000000149011612, 2.3415926535897924]	Right	0.064
587	[-1.642472057143126, -0.2702474405088272, 0.0020500000937317964, 2.7415926535897928]	[-1.593805484062659, -0.6064491131171049, 0.0020500000937317964, 2.5415926535897926]	Left	0.064
588	[-1.8514036592360097, -0.5076239044788275, 0.0020500000937317964, 2.7415926535897928]	[-1.642472057143126, -0.2702474405088272, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
589	[-1.9711415884563848, -0.4569995199787029, 0.0020500000937317964, 2.7415926535897928]	[-1.642472057143126, -0.2702474405088272, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
590	[-2.002735542039626, -0.17221570355477056, 0.0020500000937317964, 2.5415926535897926]	[-1.9711415884563848, -0.4569995199787029, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
591	[-2.193416297282966, -0.34467105887848787, 0.0020500000937317964, 2.5415926535897926]	[-2.002735542039626, -0.17221570355477056, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
592	[-2.167802665021562, -0.059287208875763386, 0.0020500000937317964, 2.5415926535897926]	[-2.193416297282966, -0.34467105887848787, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
593	[-2.470558351129795, -0.09448656297684072, 0.0020500000937317964, 2.5415926535897926]	[-2.167802665021562, -0.059287208875763386, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
594	[-2.308963283370321, -0.2656211126031829, 0.0020500000937317964, 2.3415926535897924]	[-2.167802665021562, -0.059287208875763386, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
595	[-2.1714266632062698, -0.04840306981242026, 0.0020500000937317964, 2.3415926535897924]	[-2.308963283370321, -0.2656211126031829, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
596	[-2.3925680884919807, -0.17953838169524006, 0.0020500000937317964, 2.3415926535897924]	[-2.1714266632062698, -0.04840306981242026, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
597	[-2.2191636637829535, 0.07251499656288074, 0.0020500000937317964, 2.1415926535897922]	[-2.308963283370321, -0.2656211126031829, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
598	[-2.419875999096621, 0.014942794477726784, 0.0020500000937317964, 1.9415926535897923]	[-2.2191636637829535, 0.07251499656288074, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
599	[-2.290899272872906, 0.0028443256281642793, 0.0020500000937317964, 2.1415926535897922]	[-2.308963283370321, -0.2656211126031829, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
600	[-2.2550314683279296, 0.03767966109552251, 0.0020500000937317964, 2.3415926535897924]	[-2.308963283370321, -0.2656211126031829, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
601	[-2.4343704910528103, -0.1364970162412687, 0.0020500000937317964, 2.1415926535897922]	[-2.2550314683279296, 0.03767966109552251, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
602	[-2.504041161987527, -0.06476140715131636, 0.0020500000937317964, 2.1415926535897922]	[-2.2550314683279296, 0.03767966109552251, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
603	[-2.3272421893666975, 0.21513522248223094, 0.0020500000937317964, 2.1415926535897922]	[-2.504041161987527, -0.06476140715131636, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
604	[-2.613252258390211, 0.19786558388830183, 0.0020500000937317964, 1.9415926535897923]	[-2.3272421893666975, 0.21513522248223094, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
605	[-2.5101867247264007, 0.4847061245560985, 0.0020500000937317964, 2.1415926535897922]	[-2.613252258390211, 0.19786558388830183, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
606	[-2.795046158520858, 0.3731036918841307, 0.0020500000937317964, 2.1415926535897922]	[-2.5101867247264007, 0.4847061245560985, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
607	[-2.3843706182267774, 0.4370583822667154, 0.0020500000937317964, 2.1415926535897922]	[-2.613252258390211, 0.19786558388830183, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
608	[-2.5947383644287516, 0.3019828057996807, 0.0020500000937317964, 2.1415926535897922]	[-2.3843706182267774, 0.4370583822667154, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
609	[-2.4167887565788657, 0.4875466413551892, 0.0020500000937317964, 2.1415926535897922]	[-2.5947383644287516, 0.3019828057996807, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
610	[-2.7232602826080488, 0.40960304807553727, 0.0020500000937317964, 2.1415926535897922]	[-2.4167887565788657, 0.4875466413551892, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
611	[-2.5680734022219447, 0.7231585171014003, 0.0020500000937317964, 2.3415926535897924]	[-2.7232602826080488, 0.40960304807553727, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
612	[-2.741477826930972, 0.4711051388432795, 0.0020500000937317964, 2.1415926535897922]	[-2.5680734022219447, 0.7231585171014003, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
