i	f_sup	f_swg	f_swg_id	traj_h
2631	[0.45813033735157754, 2.8058429730767154, 0.0020500000937317964, 1.3707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2632	[0.3965005539590873, 2.7884714504320325, 0.0020500000937317964, 1.1707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2633	[0.35044750425894305, 2.807942367547465, 0.0020500000937317964, 1.1707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2634	[0.327082403720424, 2.7526787079072923, 0.0020500000937317964, 1.3707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2635	[0.4120772876514333, 2.825313890192148, 0.0020500000937317964, 1.3707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2636	[0.4120772876514333, 2.825313890192148, 0.0020500000937317964, 0.9707963267948967]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2637	[0.3660242379512891, 2.8447848073075805, 0.0020500000937317964, 0.9707963267948967]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2638	[0.37313545342056825, 2.7332077907918597, 0.0020500000937317964, 1.3707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2639	[0.3497703528820492, 2.6779441311516865, 0.0020500000937317964, 1.1707963267948966]	[0.14287020491984698, 2.830562376369022, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2640	[-0.08004648360412794, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	[0.12788699181182406, 2.8364470623219504, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
2641	[0.16995351639587206, 2.7573769338104883, 0.0020500000937317964, 1.3707963267948966]	[-0.08004648360412794, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
2642	[0.16995351639587206, 2.8173769338104884, 0.0020500000937317964, 1.7707963267948965]	[-0.08004648360412794, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
2643	[0.16995351639587206, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	[-0.08004648360412794, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
2644	[0.11995351639587207, 2.8773769338104884, 0.0020500000937317964, 1.5707963267948966]	[-0.08004648360412794, 2.8173769338104884, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
2645	[-0.18004648360412792, 2.8173769338104884, 0.0020500000937317964, 1.7707963267948965]	[0.11995351639587207, 2.8773769338104884, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2646	[0.02788699181182408, 2.7983068052990263, 0.0020500000937317964, 1.5707963267948966]	[-0.18004648360412792, 2.8173769338104884, 0.0020500000937317964, 1.7707963267948965]	Left	0.02
2647	[0.08183394211167982, 2.855917979437383, 0.0020500000937317964, 0.9707963267948967]	[-0.20294987431225253, 2.8243240258541418, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2648	[-0.04401972778836258, 2.853327620905357, 0.0020500000937317964, 1.5707963267948966]	[-0.2519532032043146, 2.834257492393895, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
2649	[-0.006936558744004173, 2.7845901596951297, 0.0020500000937317964, 1.5707963267948966]	[-0.2519532032043146, 2.834257492393895, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
2650	[0.053986929995761546, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	[-0.2519532032043146, 2.834257492393895, 0.0020500000937317964, 1.3707963267948966]	Left	0.02
2651	[-0.14601307000423847, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	[0.053986929995761546, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2652	[-0.14601307000423847, 2.773460687825851, 0.0020500000937317964, 1.5707963267948966]	[0.053986929995761546, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2653	[-0.19601307000423845, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	[0.053986929995761546, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2654	[0.003986929995761557, 2.773460687825851, 0.0020500000937317964, 1.5707963267948966]	[-0.19601307000423845, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	Left	0.02
2655	[-0.24601307000423844, 2.773460687825851, 0.0020500000937317964, 1.5707963267948966]	[0.053986929995761546, 2.833460687825851, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2656	[-0.16586670526789413, 2.7555865646439144, 0.0020500000937317964, 1.1707963267948966]	[0.042066770148057875, 2.7746566931553764, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
2657	[0.072864061455894, 2.806651435342588, 0.0020500000937317964, 1.3707963267948966]	[-0.16586670526789413, 2.7555865646439144, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2658	[0.13449384484838425, 2.824022957987271, 0.0020500000937317964, 1.1707963267948966]	[-0.16586670526789413, 2.7555865646439144, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2659	[0.072864061455894, 2.806651435342588, 0.0020500000937317964, 0.9707963267948967]	[-0.16586670526789413, 2.7555865646439144, 0.0020500000937317964, 1.1707963267948966]	Left	0.02
2660	[-0.3079332298519421, 2.7146566931553764, 0.0020500000937317964, 1.3707963267948966]	[-0.0579332298519421, 2.7746566931553764, 0.0020500000937317964, 1.5707963267948966]	Right	0.02
2661	[-0.34665712708716595, 2.6087093787290687, 0.0020500000937317964, 1.1707963267948966]	[-0.08972032277915187, 2.617846040700778, 0.0020500000937317964, 1.3707963267948966]	Right	0.02
2662	[-0.41783939521176927, 2.677687696540306, 0.0020500000937317964, 0.5707963267948968]	[-0.251868747861591, 2.420678466709619, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
2663	[-0.17160160497053767, 2.479276631684751, 0.0020500000937317964, 0.5707963267948968]	[-0.41783939521176927, 2.677687696540306, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
2664	[-0.11313885493175646, 2.8139139082363975, 0.0020500000937317964, 0.5707963267948968]	[-0.17160160497053767, 2.479276631684751, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2665	[-0.1822275194655583, 2.8289723421833854, 0.0020500000937317964, 0.5707963267948968]	[-0.17160160497053767, 2.479276631684751, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2666	[0.0033363160899504696, 2.6510227343334996, 0.0020500000937317964, 0.37079632679489677]	[-0.1822275194655583, 2.8289723421833854, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
2667	[0.061350237230027416, 2.888160637153679, 0.0020500000937317964, 0.37079632679489677]	[0.0033363160899504696, 2.6510227343334996, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2668	[0.15193967584919585, 2.6551508656618727, 0.0020500000937317964, 0.5707963267948968]	[0.061350237230027416, 2.888160637153679, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2669	[0.1280263131563575, 2.877475293210266, 0.0020500000937317964, 0.37079632679489677]	[0.15193967584919585, 2.6551508656618727, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2670	[0.3672191115347713, 2.648593653046832, 0.0020500000937317964, 0.37079632679489677]	[0.1280263131563575, 2.877475293210266, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2671	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.37079632679489677]	[0.3672191115347713, 2.648593653046832, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2672	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.17079632679489676]	[0.3672191115347713, 2.648593653046832, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2673	[0.45922646125489647, 2.68864160986932, 0.0020500000937317964, -0.029203673205103253]	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2674	[0.5747681485437666, 2.607093351160498, 0.0020500000937317964, -0.029203673205103253]	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2675	[0.7028766134422664, 2.6291890797375292, 0.0020500000937317964, 0.37079632679489677]	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2676	[0.5563648296650644, 2.840457385960735, 0.0020500000937317964, 0.17079632679489676]	[0.7028766134422664, 2.6291890797375292, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2677	[0.5382469419412307, 2.8870593402590967, 0.0020500000937317964, 0.17079632679489676]	[0.7028766134422664, 2.6291890797375292, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2678	[0.5131133867219713, 2.6797713656873903, 0.0020500000937317964, 0.17079632679489676]	[0.5382469419412307, 2.8870593402590967, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2679	[0.41709619174561297, 2.5798986082964595, 0.0020500000937317964, -0.029203673205103253]	[0.42523303267484824, 2.885731555867012, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2680	[0.5228934565100212, 2.7768933766746318, 0.0020500000937317964, -0.22920367320510326]	[0.41709619174561297, 2.5798986082964595, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
2681	[0.2745380969335595, 2.66620698698706, 0.0020500000937317964, 0.17079632679489676]	[0.1280263131563575, 2.877475293210266, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2682	[0.4671981062508571, 2.9023893758518073, 0.0020500000937317964, -0.029203673205103253]	[0.2745380969335595, 2.66620698698706, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
2683	[0.6883401782600167, 2.5958014048100595, 0.0020500000937317964, 0.17079632679489676]	[0.4671981062508571, 2.9023893758518073, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
2684	[0.7528917226788145, 2.8098880650977756, 0.0020500000937317964, 0.37079632679489677]	[0.6883401782600167, 2.5958014048100595, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
2685	[0.7134737334792761, 2.803089379381766, 0.0020500000937317964, 0.17079632679489676]	[0.6883401782600167, 2.5958014048100595, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
2686	[0.7559655192043364, 2.556726946884651, 0.0020500000937317964, 0.17079632679489676]	[0.7134737334792761, 2.803089379381766, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
2687	[0.9486255285216341, 2.7929093357493984, 0.0020500000937317964, 0.37079632679489677]	[0.7559655192043364, 2.556726946884651, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
2688	[1.0951373122988362, 2.5816410295261925, 0.0020500000937317964, 0.37079632679489677]	[0.9486255285216341, 2.7929093357493984, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2689	[1.0226657614035015, 2.768048846719638, 0.0020500000937317964, 0.17079632679489676]	[1.0951373122988362, 2.5816410295261925, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2690	[1.2370347511759634, 2.8513911302492727, 0.0020500000937317964, 0.37079632679489677]	[1.0951373122988362, 2.5816410295261925, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
2691	[1.4762275495543773, 2.622509490085839, 0.0020500000937317964, 0.5707963267948968]	[1.2370347511759634, 2.8513911302492727, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2692	[1.2636485987054615, 2.8425326471761196, 0.0020500000937317964, 0.5707963267948968]	[1.4762275495543773, 2.622509490085839, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2693	[1.5196318656461707, 2.8880581021036833, 0.0020500000937317964, 0.37079632679489677]	[1.4762275495543773, 2.622509490085839, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2694	[1.6842615371472065, 2.630187841582116, 0.0020500000937317964, 0.37079632679489677]	[1.5196318656461707, 2.8880581021036833, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2695	[1.1143009880136914, 2.6427372940036205, 0.0020500000937317964, 0.5707963267948968]	[0.9486255285216341, 2.7929093357493984, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2696	[0.9017220371647756, 2.862760451093901, 0.0020500000937317964, 0.7707963267948967]	[1.1143009880136914, 2.6427372940036205, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2697	[1.1189400799555385, 2.7252238309298504, 0.0020500000937317964, 0.9707963267948967]	[0.9017220371647756, 2.862760451093901, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
2698	[0.5867214087356488, 2.83196580873316, 0.0020500000937317964, -0.029203673205103253]	[0.6883401782600167, 2.5958014048100595, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
2699	[0.4584382495604705, 2.602517294939356, 0.0020500000937317964, -0.029203673205103253]	[0.4671981062508571, 2.9023893758518073, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
2700	[0.6071384106766679, 2.8983014427296268, 0.0020500000937317964, -0.029203673205103253]	[0.4584382495604705, 2.602517294939356, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
2701	[0.3999238094930446, 2.6542479464295083, 0.0020500000937317964, -0.22920367320510326]	[0.4671981062508571, 2.9023893758518073, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
2702	[0.6920693930029556, 2.894145753913557, 0.0020500000937317964, -0.22920367320510326]	[0.3999238094930446, 2.6542479464295083, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
2703	[0.7440137371521577, 2.676656018268609, 0.0020500000937317964, -0.4292036732051033]	[0.6920693930029556, 2.894145753913557, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
2704	[0.9753520860445387, 2.8457198178584298, 0.0020500000937317964, -0.6292036732051033]	[0.7440137371521577, 2.676656018268609, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
2705	[0.8478937196970144, 2.5497349828706883, 0.0020500000937317964, -0.4292036732051033]	[0.6920693930029556, 2.894145753913557, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
2706	[1.1000394104167526, 2.764263653801793, 0.0020500000937317964, -0.6292036732051033]	[0.8478937196970144, 2.5497349828706883, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
2707	[1.0792320685893955, 2.718798782460509, 0.0020500000937317964, -0.22920367320510326]	[0.8478937196970144, 2.5497349828706883, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
2708	[1.0636675133437252, 2.780909527263679, 0.0020500000937317964, -0.6292036732051033]	[0.8478937196970144, 2.5497349828706883, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
2709	[0.9679668185490806, 2.479510494392267, 0.0020500000937317964, -0.6292036732051033]	[1.0636675133437252, 2.780909527263679, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
2710	[1.3010462707414228, 2.5462793383784352, 0.0020500000937317964, -0.4292036732051033]	[0.9679668185490806, 2.479510494392267, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
2711	[1.1930269379548597, 2.6867493485028233, 0.0020500000937317964, -0.6292036732051033]	[0.9679668185490806, 2.479510494392267, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
2712	[1.1296660993129986, 2.3618102709411977, 0.0020500000937317964, -0.4292036732051033]	[1.1930269379548597, 2.6867493485028233, 0.0020500000937317964, -0.6292036732051033]	Left	0.02
2713	[1.3454398929597093, 2.592984815334188, 0.0020500000937317964, -0.22920367320510326]	[1.1296660993129986, 2.3618102709411977, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
2714	[1.3584303318737836, 2.3845831634769636, 0.0020500000937317964, -0.4292036732051033]	[1.3454398929597093, 2.592984815334188, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
2715	[1.335710122404475, 2.287198400389144, 0.0020500000937317964, -0.029203673205103253]	[1.3454398929597093, 2.592984815334188, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
2716	[1.2716212148786554, 2.5058545181874554, 0.0020500000937317964, -0.8292036732051034]	[0.9679668185490806, 2.479510494392267, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
2717	[1.144967945493443, 2.1999804438463357, 0.0020500000937317964, -0.8292036732051034]	[1.2716212148786554, 2.5058545181874554, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
2718	[1.2088561584925512, 2.2042578542522433, 0.0020500000937317964, -0.6292036732051034]	[1.2716212148786554, 2.5058545181874554, 0.0020500000937317964, -0.8292036732051034]	Left	0.02
2719	[0.043879214675567865, 2.823445062623452, 0.0020500000937317964, 0.5707963267948968]	[0.15193967584919585, 2.6551508656618727, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2720	[0.3304195684080242, 2.7103317314777433, 0.0020500000937317964, 0.5707963267948968]	[0.043879214675567865, 2.823445062623452, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
2721	[0.22235910723439622, 2.8786259284393227, 0.0020500000937317964, 0.37079632679489677]	[0.3304195684080242, 2.7103317314777433, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2722	[0.14485573285251546, 2.888281339327629, 0.0020500000937317964, 0.37079632679489677]	[0.3304195684080242, 2.7103317314777433, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
2723	[0.4032122069457846, 2.720495963641624, 0.0020500000937317964, 0.37079632679489677]	[0.14485573285251546, 2.888281339327629, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2724	[0.4498141612441459, 2.7386138513654577, 0.0020500000937317964, 0.5707963267948968]	[0.14485573285251546, 2.888281339327629, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
2725	[-0.3062369625398011, 2.392828262745849, 0.0020500000937317964, 0.7707963267948967]	[-0.41783939521176927, 2.677687696540306, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
