i	f_sup	f_swg	f_swg_id	traj_h
769	[2.210746059318974, -1.298934316189457, 0.0020500000937317964, 4.541592653589794]	[2.5454734211825674, -1.1232710211621832, 0.0020500000937317964, 4.541592653589794]	Left	0.02
770	[2.2889129601114377, -1.1399062192364309, 0.0020500000937317964, 4.541592653589794]	[2.5454734211825674, -1.1232710211621832, 0.0020500000937317964, 4.541592653589794]	Left	0.02
771	[2.361445627096414, -1.1067772366447248, 0.0020500000937317964, 4.7415926535897945]	[2.145677280321342, -0.886904499521742, 0.0020500000937317964, 4.541592653589794]	Right	0.02
772	[2.1098002549979604, -1.054102701037557, 0.0020500000937317964, 4.7415926535897945]	[2.361445627096414, -1.1067772366447248, 0.0020500000937317964, 4.7415926535897945]	Left	0.02
773	[2.409672335910412, -1.04534284434717, 0.0020500000937317964, 4.7415926535897945]	[2.1098002549979604, -1.054102701037557, 0.0020500000937317964, 4.7415926535897945]	Right	0.02
774	[2.4163882260397087, -1.2752447730467162, 0.0020500000937317964, 4.7415926535897945]	[2.1098002549979604, -1.054102701037557, 0.0020500000937317964, 4.7415926535897945]	Right	0.02
775	[2.4149282499246443, -1.2252660928946408, 0.0020500000937317964, 4.941592653589795]	[2.1098002549979604, -1.054102701037557, 0.0020500000937317964, 4.7415926535897945]	Right	0.02
776	[2.4114243072484896, -1.1053172605296604, 0.0020500000937317964, 4.541592653589794]	[2.1098002549979604, -1.054102701037557, 0.0020500000937317964, 4.7415926535897945]	Right	0.02
777	[2.224532389824812, -1.0121968481503048, 0.0020500000937317964, 4.541592653589794]	[2.4114243072484896, -1.1053172605296604, 0.0020500000937317964, 4.541592653589794]	Left	0.02
778	[2.0524733717246195, -0.8506687240740748, 0.0020500000937317964, 4.141592653589794]	[2.382815183141522, -0.8288905783816648, 0.0020500000937317964, 4.341592653589794]	Left	0.02
779	[2.1090898796902637, -0.8924268704734232, 0.0020500000937317964, 4.341592653589794]	[2.3317334723313765, -0.871694512772035, 0.0020500000937317964, 4.341592653589794]	Left	0.02
780	[2.2768752553762694, -1.1507833445666922, 0.0020500000937317964, 4.541592653589794]	[2.1090898796902637, -0.8924268704734232, 0.0020500000937317964, 4.341592653589794]	Right	0.02
781	[1.9812403363797313, -1.0997932016966203, 0.0020500000937317964, 4.541592653589794]	[2.2768752553762694, -1.1507833445666922, 0.0020500000937317964, 4.541592653589794]	Left	0.02
782	[2.2462811696542264, -1.3281642959646152, 0.0020500000937317964, 4.541592653589794]	[1.9812403363797313, -1.0997932016966203, 0.0020500000937317964, 4.541592653589794]	Right	0.02
783	[2.2276027688768463, -1.1422849874216803, 0.0020500000937317964, 4.7415926535897945]	[1.9812403363797313, -1.0997932016966203, 0.0020500000937317964, 4.541592653589794]	Right	0.02
784	[2.2768752553762694, -1.1507833445666922, 0.0020500000937317964, 4.341592653589794]	[1.9812403363797313, -1.0997932016966203, 0.0020500000937317964, 4.541592653589794]	Right	[0.02]
785	[2.019004994854702, -0.9861536730656568, 0.0020500000937317964, 4.541592653589794]	[2.2768752553762694, -1.1507833445666922, 0.0020500000937317964, 4.341592653589794]	Left	0.02
786	[2.2870732839502836, -1.0916563607673846, 0.0020500000937317964, 4.341592653589794]	[1.9812403363797313, -1.0997932016966203, 0.0020500000937317964, 4.541592653589794]	Right	0.02
787	[2.305863875734403, -1.076220217689314, 0.0020500000937317964, 4.141592653589794]	[2.1090898796902637, -0.8924268704734232, 0.0020500000937317964, 4.341592653589794]	Right	0.02
788	[2.08353944818601, -1.052306854996476, 0.0020500000937317964, 3.941592653589794]	[2.305863875734403, -1.076220217689314, 0.0020500000937317964, 4.141592653589794]	Left	0.02
789	[2.1279142678845173, -0.8906563821338055, 0.0020500000937317964, 4.141592653589794]	[2.305863875734403, -1.076220217689314, 0.0020500000937317964, 4.141592653589794]	Left	0.02
790	[2.2831011482706214, -1.2042118511596687, 0.0020500000937317964, 4.141592653589794]	[2.1279142678845173, -0.8906563821338055, 0.0020500000937317964, 4.141592653589794]	Right	0.02
791	[1.998241714476164, -1.0926094184877009, 0.0020500000937317964, 4.141592653589794]	[2.2831011482706214, -1.2042118511596687, 0.0020500000937317964, 4.141592653589794]	Left	0.02
792	[2.2831011482706214, -1.204211851159669, 0.0020500000937317964, 3.941592653589794]	[1.998241714476164, -1.0926094184877009, 0.0020500000937317964, 4.141592653589794]	Right	0.02
793	[2.1472250896611302, -1.045663130897567, 0.0020500000937317964, 4.341592653589794]	[2.2831011482706214, -1.2042118511596687, 0.0020500000937317964, 4.141592653589794]	Left	0.02
794	[2.2502906233249407, -1.3325036715653638, 0.0020500000937317964, 4.141592653589794]	[2.1472250896611302, -1.045663130897567, 0.0020500000937317964, 4.341592653589794]	Right	0.02
795	[2.448578280719899, -1.0984481120825351, 0.0020500000937317964, 4.141592653589794]	[2.1472250896611302, -1.045663130897567, 0.0020500000937317964, 4.341592653589794]	Right	0.02
796	[2.390601040003631, -1.2475743658372915, 0.0020500000937317964, 4.341592653589794]	[2.1472250896611302, -1.045663130897567, 0.0020500000937317964, 4.341592653589794]	Right	0.02
797	[2.0306598528282525, -1.042121159399227, 0.0020500000937317964, 3.941592653589794]	[2.2831011482706214, -1.2042118511596687, 0.0020500000937317964, 4.141592653589794]	Left	0.02
798	[2.08353944818601, -1.052306854996476, 0.0020500000937317964, 4.341592653589794]	[2.305863875734403, -1.076220217689314, 0.0020500000937317964, 4.141592653589794]	Left	0.02
799	[2.363151173976178, -1.1610141813394779, 0.0020500000937317964, 4.141592653589794]	[2.08353944818601, -1.052306854996476, 0.0020500000937317964, 4.341592653589794]	Right	0.02
800	[2.338290684946417, -1.0869739484576106, 0.0020500000937317964, 4.141592653589794]	[2.08353944818601, -1.052306854996476, 0.0020500000937317964, 4.341592653589794]	Right	0.02
801	[2.233711489931788, -1.2179823144885333, 0.0020500000937317964, 4.341592653589794]	[2.08353944818601, -1.052306854996476, 0.0020500000937317964, 4.341592653589794]	Right	0.02
802	[2.001391660914474, -0.893472658464445, 0.0020500000937317964, 4.341592653589794]	[2.3317334723313765, -0.871694512772035, 0.0020500000937317964, 4.341592653589794]	Left	0.02
803	[2.864753486520351, -0.1341542830752145, 0.0020500000937317964, 3.3415926535897933]	[2.9331898798637077, 0.1662062670410639, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
804	[2.882125009165034, -0.07252449968272423, 0.0020500000937317964, 3.5415926535897935]	[2.9331898798637077, 0.1662062670410639, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
805	[2.6363509673120347, 0.14927523059493017, 0.0020500000937317964, 3.7415926535897936]	[2.882125009165034, -0.07252449968272423, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
806	[2.855263846225126, -0.06444690547427112, 0.0020500000937317964, 3.941592653589794]	[2.6363509673120347, 0.14927523059493017, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
807	[2.7987995988856227, 0.01808665601669668, 0.0020500000937317964, 3.5415926535897935]	[2.6363509673120347, 0.14927523059493017, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
808	[2.6619645995734387, -0.13610861940779437, 0.0020500000937317964, 3.5415926535897935]	[2.6363509673120347, 0.14927523059493017, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
809	[2.509346354356103, 0.07079152855440785, 0.0020500000937317964, 3.5415926535897935]	[2.6619645995734387, -0.13610861940779437, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
810	[2.7992295197047743, -0.10757215049050278, 0.0020500000937317964, 3.5415926535897935]	[2.9331898798637077, 0.1662062670410639, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
811	[2.490030905506948, 0.033126879279228805, 0.0020500000937317964, 3.3415926535897933]	[2.7992295197047743, -0.10757215049050278, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
812	[2.5729263949672077, 0.06817453008700736, 0.0020500000937317964, 3.5415926535897935]	[2.7992295197047743, -0.10757215049050278, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
813	[2.578174881144082, -0.20103255264457898, 0.0020500000937317964, 3.5415926535897935]	[2.5729263949672077, 0.06817453008700736, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
814	[2.4081851132820633, -0.05576218807486702, 0.0020500000937317964, 3.5415926535897935]	[2.578174881144082, -0.20103255264457898, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
815	[2.4081851132820633, -0.05576218807486702, 0.0020500000937317964, 3.7415926535897936]	[2.578174881144082, -0.20103255264457898, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
816	[2.4290174446168318, -0.40499851775887685, 0.0020500000937317964, 3.7415926535897936]	[2.4081851132820633, -0.05576218807486702, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
817	[2.3312864165318445, -0.35069707993766086, 0.0020500000937317964, 3.7415926535897936]	[2.4081851132820633, -0.05576218807486702, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
818	[2.0415653874993436, -0.24599882142134777, 0.0020500000937317964, 3.941592653589794]	[2.3312864165318445, -0.35069707993766086, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
819	[2.226839008240078, -0.3422987978368094, 0.0020500000937317964, 4.141592653589794]	[2.0415653874993436, -0.24599882142134777, 0.0020500000937317964, 3.941592653589794]	Right	0.02
820	[2.0045145806916844, -0.3183854351439713, 0.0020500000937317964, 4.341592653589794]	[2.226839008240078, -0.3422987978368094, 0.0020500000937317964, 4.141592653589794]	Left	0.02
821	[2.2183579218528373, -0.18562995695572523, 0.0020500000937317964, 3.7415926535897936]	[2.3312864165318445, -0.35069707993766086, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
822	[2.295558399530967, 0.0051904439407294, 0.0020500000937317964, 3.5415926535897935]	[2.578174881144082, -0.20103255264457898, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
823	[2.281335968592409, -0.21796358909071267, 0.0020500000937317964, 3.5415926535897935]	[2.295558399530967, 0.0051904439407294, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
824	[2.3008068857078414, -0.2640166387908569, 0.0020500000937317964, 3.5415926535897935]	[2.295558399530967, 0.0051904439407294, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
825	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	[2.3008068857078414, -0.2640166387908569, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
826	[2.15343712666738, -0.326323573560241, 0.0020500000937317964, 3.5415926535897935]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
827	[2.1113462007303903, -0.07269322452100069, 0.0020500000937317964, 3.7415926535897936]	[2.15343712666738, -0.326323573560241, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
828	[1.8247675953541211, -0.13957149409036515, 0.0020500000937317964, 3.3415926535897933]	[2.15343712666738, -0.326323573560241, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
829	[2.2444935288322934, -0.2335403227830587, 0.0020500000937317964, 3.5415926535897935]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
830	[1.9618770472191789, -0.02731732619775032, 0.0020500000937317964, 3.5415926535897935]	[2.2444935288322934, -0.2335403227830587, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
831	[2.097123769791832, -0.2958472575524428, 0.0020500000937317964, 3.3415926535897933]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
832	[2.1339662095519474, -0.28027052386009677, 0.0020500000937317964, 3.7415926535897936]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
833	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	[2.1113462007303903, -0.07269322452100072, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
834	[1.8755289844228549, -0.25366043425716134, 0.0020500000937317964, 3.941592653589794]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
835	[1.9367745326889938, -0.27234151606684376, 0.0020500000937317964, 3.941592653589794]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
836	[2.0384433483080686, -0.45472422339024815, 0.0020500000937317964, 3.7415926535897936]	[1.9367745326889938, -0.27234151606684376, 0.0020500000937317964, 3.941592653589794]	Right	0.02
837	[1.78651704479859, -0.2635877862568483, 0.0020500000937317964, 3.5415926535897935]	[2.0384433483080686, -0.45472422339024815, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
838	[1.8838716303757528, -0.4938530347575696, 0.0020500000937317964, 3.5415926535897935]	[1.78651704479859, -0.2635877862568483, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
839	[1.8429812921380937, -0.3461213477478161, 0.0020500000937317964, 3.7415926535897936]	[2.0384433483080686, -0.45472422339024815, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
840	[1.9037611080926067, -0.29492721500264524, 0.0020500000937317964, 3.7415926535897936]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
841	[2.0449217264413657, -0.5012611187300647, 0.0020500000937317964, 3.7415926535897936]	[1.9037611080926067, -0.29492721500264524, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
842	[1.821227546601639, -0.3513914623421488, 0.0020500000937317964, 3.941592653589794]	[2.0449217264413657, -0.5012611187300647, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
843	[1.847296860753103, -0.21239365351167744, 0.0020500000937317964, 3.7415926535897936]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
844	[1.8446783693447553, -0.4565107227689181, 0.0020500000937317964, 3.5415926535897935]	[1.847296860753103, -0.21239365351167744, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
845	[1.8755289844228549, -0.25366043425716134, 0.0020500000937317964, 3.7415926535897936]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
846	[1.8550945350121395, -0.631128887610923, 0.0020500000937317964, 3.5415926535897935]	[1.8755289844228549, -0.25366043425716134, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
847	[2.016689602771614, -0.4599943379845809, 0.0020500000937317964, 3.941592653589794]	[1.8755289844228549, -0.25366043425716134, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
848	[1.7682353544845966, -0.327063955798516, 0.0020500000937317964, 3.941592653589794]	[2.0992231642625816, -0.4035300906450773, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
849	[1.7862993649820116, -0.5955293940298632, 0.0020500000937317964, 3.941592653589794]	[1.7682353544845966, -0.327063955798516, 0.0020500000937317964, 3.941592653589794]	Right	0.02
850	[1.4108499945623068, -0.551509282132604, 0.10000000149011612, 3.941592653589794]	[1.7862993649820116, -0.5955293940298632, 0.0020500000937317964, 3.941592653589794]	Left	0.152
851	[1.4467177991072828, -0.5863446175999623, 0.10000000149011612, 3.941592653589794]	[1.7862993649820116, -0.5955293940298632, 0.0020500000937317964, 3.941592653589794]	Left	0.152
852	[1.4108499945623068, -0.551509282132604, 0.10000000149011612, 4.141592653589794]	[1.7862993649820116, -0.5955293940298632, 0.0020500000937317964, 3.941592653589794]	Left	0.152
853	[1.481889776467621, -0.8110345205716533, 0.10000000149011612, 3.941592653589794]	[1.4108499945623068, -0.551509282132604, 0.10000000149011612, 4.141592653589794]	Right	0.152
854	[1.3025507537427403, -0.6368578432348619, 0.10000000149011612, 4.141592653589794]	[1.481889776467621, -0.8110345205716533, 0.10000000149011612, 3.941592653589794]	Left	0.02
855	[1.3952026278827803, -0.8627242422815954, 0.10000000149011612, 3.941592653589794]	[1.3025507537427403, -0.6368578432348619, 0.10000000149011612, 4.141592653589794]	Right	0.02
856	[1.2517314097028756, -0.7233829004121624, 0.10000000149011612, 3.941592653589794]	[1.3952026278827803, -0.8627242422815954, 0.10000000149011612, 3.941592653589794]	Left	0.02
857	[1.3735905356480547, -0.8963830816739112, 0.10000000149011612, 4.341592653589794]	[1.3025507537427403, -0.6368578432348619, 0.10000000149011612, 4.141592653589794]	Right	0.02
858	[1.0753563683504468, -0.9735606785288439, 0.10000000149011612, 4.141592653589794]	[1.3735905356480547, -0.8963830816739112, 0.10000000149011612, 4.341592653589794]	Left	0.02
859	[1.285724114552421, -1.1086362549958786, 0.10000000149011612, 4.341592653589794]	[1.0753563683504468, -0.9735606785288439, 0.10000000149011612, 4.141592653589794]	Right	0.02
860	[1.0993162973589756, -1.036164704100544, 0.10000000149011612, 4.541592653589794]	[1.285724114552421, -1.1086362549958786, 0.10000000149011612, 4.341592653589794]	Left	0.02
861	[1.0278538540308533, -0.9440065834948432, 0.10000000149011612, 4.341592653589794]	[1.285724114552421, -1.1086362549958786, 0.10000000149011612, 4.341592653589794]	Left	0.02
