NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
90	Left	-2.066327992096819	8.721413456032604	0.7000000365078449	1.3707963267948968	[-15.973377703827076, 3.915921678950435]
91	Right	-1.8822348363762744	8.622875595203118	0.7000000365078449	1.5707963267948968	[-149.99999999999932, 11.999999999999972]
92	Left	-2.1322348363762744	8.802875595203117	0.7000000365078449	1.7707963267948967	[-87.4333483656821, 9.161660025948072]
93	Right	-1.887218191915964	8.852542927901883	0.7000000365078449	1.5707963267948968	[-18.19149359594267, 4.178975215540882]
94	Left	-2.187218191915964	8.792542927901883	0.7000000365078449	1.7707963267948967	[-306.71579146434124, 17.159462689891186]
95	Right	-1.93028138760795	8.783406265930173	0.7000000365078449	1.7707963267948967	[-144.70216322875922, 11.78618159963645]
96	Left	-2.2441682940398286	8.821812124475779	0.7000000365078449	1.9707963267948967	[-234.14634146341643, 14.99268114130624]
97	Right	-2.036590994700733	8.844432133297335	0.7000000365078449	1.9707963267948967	[-63.889730379652484, 7.831611658175243]
98	Left	-2.3674278608248094	8.856555169765144	0.7000000365078449	1.9707963267948967	[-58.536585365853476, 7.4963405706530795]
99	Right	-2.1806757813549336	9.185224701078402	0.7270511901842838	2.1707963267948966	[-6.617222006187904, 2.52148336844206]
100	Left	-2.4886453302934597	9.192624493413385	0.7270511901842838	1.9707963267948967	[-7.097494518623421, 2.6113842963460523]
101	Right	-2.347946300523728	9.501823107611212	0.7270511901842838	1.9707963267948967	[-7.487483174254029, 2.681041560156028]
102	Left	-2.6242645987245936	9.384997604918617	0.7270511901842838	1.9707963267948967	[-17.328519855595594, 4.07864917115603]
103	Right	-2.4024648684469394	9.630771646771615	0.7270511901842838	2.1707963267948966	[-48.97959183673528, 6.8571428571428985]
