NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
7498	Left	0.5931172716466594	-0.757946423197045	0.30000001192092896	0.14159265358979223	[-384.00000000000045, 19.20000000000001]
7499	Left	0.5332195850989743	-0.7544439745913902	0.30000001192092896	0.14159265358979223	[-157.37704918032827, 12.29154047355803]
7500	Left	0.5332195850989743	-0.7544439745913902	0.30000001192092896	0.14159265358979223	[-157.37704918032827, 12.29154047355803]
7501	Left	0.5303008779275952	-0.8043587133811279	0.30000001192092896	-0.2584073464102078	[-266.66666666666623, 15.999999999999988]
7502	Left	0.5931172716466594	-0.757946423197045	0.30000001192092896	-0.05840734641020778	[-384.00000000000045, 19.20000000000001]
7503	Left	0.5332195850989743	-0.7544439745913902	0.30000001192092896	-0.2584073464102078	[-157.37704918032827, 12.29154047355803]
7504	Left	0.5303008779275952	-0.8043587133811279	0.30000001192092896	-0.05840734641020778	[-266.66666666666623, 15.999999999999988]
7505	Left	0.5332195850989743	-0.7544439745913902	0.30000001192092896	-0.05840734641020778	[-157.37704918032827, 12.29154047355803]
7506	Left	0.5332195850989743	-0.7544439745913902	0.30000001192092896	-0.2584073464102078	[-157.37704918032827, 12.29154047355803]
7507	Left	0.5901985644752804	-0.8078611619867827	0.30000001192092896	0.14159265358979223	[-7.788445287802241e+31, 8646911284551352.0]
7508	Left	0.5931172716466594	-0.757946423197045	0.30000001192092896	0.14159265358979223	[-384.00000000000045, 19.20000000000001]
7509	Left	0.5872798573039013	-0.8577759007765203	0.30000001192092896	-0.2584073464102078	[-383.99999999999864, 19.199999999999967]
7510	Right	0.5785237357897642	-1.007520117145733	0.30000001192092896	-0.2584073464102078	[-2250.2997454505753, 46.478895809093316]
7511	Right	0.518626049242079	-1.0040176685400783	0.30000001192092896	-0.05840734641020778	[-152.01839442221038, 12.080465994543504]
7512	Right	0.3956205301931096	-0.9728870987820214	0.30000001192092896	-0.6584073464102078	[-29.216034712751245, 5.295978976944791]
7513	Left	0.5485850029287895	-0.7751451708034174	0.30000001192092896	-0.8584073464102078	[-306.71579146434186, 17.1594626898912]
7514	Left	0.5791778974759256	-0.7355967852076966	0.30000001192092896	-0.6584073464102078	[-26725.99841707798, 160.17789635400652]
7515	Right	0.4177465523578523	-0.928049177965314	0.30000001192092896	-0.2584073464102078	[-33.48644431190438, 5.669831261989037]
7516	Right	0.5635277291083324	-1.0357827243749167	0.30000001192092896	-0.05840734641020778	[-85.53141100464944, 9.06146536518589]
7517	Left	0.5182235784175424	-0.7827065818205736	0.30000001192092896	-0.05840734641020778	[-140.6480074566605, 11.619900479711264]
7518	Right	0.5635277291083324	-1.0357827243749167	0.30000001192092896	-0.4584073464102078	[-85.53141100464944, 9.06146536518589]
7519	Left	0.5982263127872542	-0.8298798145103962	0.30000001192092896	-0.4584073464102078	[-94.56731157460713, 9.528096300501105]
7520	Right	0.5993980657616982	-1.0534835421067108	0.30000001192092896	-0.4584073464102078	[-600.0000000000018, 24.000000000000036]
7521	Left	0.938408634507008	-0.8862357191642831	0.20000000298023224	-0.4584073464102078	[-9.756097711365795, 3.0740784159271115]
7522	Left	0.938408634507008	-0.8862357191642831	0.20000000298023224	-0.4584073464102078	[-9.756097711365795, 3.0740784159271115]
7523	Left	0.938408634507008	-0.8862357191642831	0.20000000298023224	-0.6584073464102078	[-9.756097711365795, 3.0740784159271115]
7524	Left	0.8941565901775226	-0.9759115607976977	0.20000000298023224	-0.2584073464102078	[-10.65197445253805, 3.2121212392142326]
7525	Left	0.9162826123422652	-0.9310736399809905	0.20000000298023224	-0.4584073464102078	[-10.412926551897613, 3.175874070660783]
7526	Left	0.938408634507008	-0.8862357191642831	0.20000000298023224	-0.4584073464102078	[-9.756097711365795, 3.0740784159271115]
7527	Left	0.9162826123422652	-0.9310736399809905	0.20000000298023224	-0.6584073464102078	[-10.412926551897613, 3.175874070660783]
