i	f_sup	f_swg	f_swg_id	traj_h
151	[-1.7742417145310951, 1.4454631325297411, 0.0020500000937317964, 0.17079632679489676]	[-1.9856160945090662, 1.6119589928053897, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
152	[-1.6478509060032447, 1.7716921372483225, 0.0020500000937317964, -0.029203673205103253]	[-1.7742417145310951, 1.4454631325297411, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
153	[-1.5937163942810122, 1.5700254453019442, 0.0020500000937317964, -0.029203673205103253]	[-1.6478509060032447, 1.7716921372483225, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
154	[-1.3579745611212082, 1.7632242757809489, 0.0020500000937317964, -0.029203673205103253]	[-1.5937163942810122, 1.5700254453019442, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
155	[-1.3038400493989757, 1.5615575838345706, 0.0020500000937317964, 0.17079632679489676]	[-1.3579745611212082, 1.7632242757809489, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
156	[-1.2638571052773153, 1.5603896029425188, 0.0020500000937317964, -0.22920367320510326]	[-1.3579745611212082, 1.7632242757809489, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
157	[-1.363814465581466, 1.5633095551726477, 0.0020500000937317964, -0.029203673205103253]	[-1.3579745611212082, 1.7632242757809489, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
158	[-1.2565572247019932, 1.8102830037028952, 0.0020500000937317964, 0.17079632679489676]	[-1.363814465581466, 1.5633095551726477, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
159	[-1.2055670818319209, 1.5146480847063573, 0.0020500000937317964, 0.17079632679489676]	[-1.2565572247019932, 1.8102830037028952, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
160	[-1.1974302409026856, 1.8204810322769098, 0.0020500000937317964, 0.17079632679489676]	[-1.2055670818319209, 1.5146480847063573, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
161	[-1.0563934821787793, 1.5911153140698189, 0.0020500000937317964, 0.17079632679489676]	[-1.1974302409026856, 1.8204810322769098, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
162	[-0.9918419377599814, 1.805201974357535, 0.0020500000937317964, 0.17079632679489676]	[-1.0563934821787793, 1.5911153140698189, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
163	[-0.7634708434919864, 1.5401611410830403, 0.0020500000937317964, 0.37079632679489677]	[-0.9918419377599814, 1.805201974357535, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
164	[-0.6396912923386927, 1.8565131961044818, 0.0020500000937317964, 0.37079632679489677]	[-0.7634708434919864, 1.5401611410830403, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
165	[-1.0088386520500054, 1.903746947356381, 0.0020500000937317964, 0.17079632679489676]	[-1.0563934821787793, 1.5911153140698189, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
166	[-0.7804675577820104, 1.6387061140818864, 0.0020500000937317964, 0.17079632679489676]	[-1.0088386520500054, 1.903746947356381, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
167	[-0.6048042627547369, 1.97343347594548, 0.0020500000937317964, 0.37079632679489677]	[-0.7804675577820104, 1.6387061140818864, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
168	[-0.7396934284275993, 1.6964769577263215, 0.0020500000937317964, 0.17079632679489676]	[-1.0088386520500054, 1.903746947356381, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
169	[-0.731556587498364, 2.002309905296874, 0.0020500000937317964, 0.17079632679489676]	[-0.7396934284275993, 1.6964769577263215, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
170	[-0.503185493230369, 1.7372690720223791, 0.0020500000937317964, 0.37079632679489677]	[-0.731556587498364, 2.002309905296874, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
171	[-0.6214394608289842, 1.7168730148743503, 0.0020500000937317964, -0.029203673205103253]	[-0.731556587498364, 2.002309905296874, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
172	[-0.5141822199495115, 1.9638464634045978, 0.0020500000937317964, 0.17079632679489676]	[-0.6214394608289842, 1.7168730148743503, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
173	[-0.5393157751687709, 1.7565584888328913, 0.0020500000937317964, -0.029203673205103253]	[-0.5141822199495115, 1.9638464634045978, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
174	[-0.4735014545260229, 1.9547212381031152, 0.0020500000937317964, -0.22920367320510326]	[-0.5393157751687709, 1.7565584888328913, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
175	[-0.3021139658939026, 1.9997359994639712, 0.0020500000937317964, -0.22920367320510326]	[-0.5393157751687709, 1.7565584888328913, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
176	[-0.13492953446518943, 1.7040176099650124, 0.0020500000937317964, -0.22920367320510326]	[-0.3021139658939026, 1.9997359994639712, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
177	[-0.4287054521545204, 1.7212138358820979, 0.0020500000937317964, -0.22920367320510326]	[-0.3021139658939026, 1.9997359994639712, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
178	[-0.2615297264793548, 1.7335538822751135, 0.0020500000937317964, -0.22920367320510326]	[-0.3021139658939026, 1.9997359994639712, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
179	[-0.1576584496880457, 1.9146912827691673, 0.0020500000937317964, -0.029203673205103253]	[-0.2615297264793548, 1.7335538822751135, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
180	[0.06494359843617836, 1.6580819918794947, 0.0020500000937317964, -0.029203673205103253]	[-0.1576584496880457, 1.9146912827691673, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
181	[0.3021454077110467, 1.9012595025105745, 0.0020500000937317964, -0.029203673205103253]	[0.06494359843617836, 1.6580819918794947, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
182	[-0.2631600606587748, 1.9906479156762475, 0.0020500000937317964, -0.4292036732051033]	[-0.2615297264793548, 1.7335538822751135, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
183	[-0.2160893075407374, 1.9283234084507526, 0.0020500000937317964, -0.4292036732051033]	[-0.2615297264793548, 1.7335538822751135, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
184	[-0.24476082924062498, 1.7214951128927876, 0.0020500000937317964, -0.22920367320510326]	[-0.2160893075407374, 1.9283234084507526, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
185	[-0.06298174197906023, 1.8844563458113943, 0.0020500000937317964, -0.4292036732051033]	[-0.24476082924062498, 1.7214951128927876, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
186	[-0.2423836385527438, 1.6366359279565184, 0.0020500000937317964, -0.4292036732051033]	[-0.06298174197906023, 1.8844563458113943, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
187	[-0.03971681136025035, 1.598871431988374, 0.0020500000937317964, -0.4292036732051033]	[-0.06298174197906023, 1.8844563458113943, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
188	[0.04351255594917812, 1.7807309173535102, 0.0020500000937317964, -0.4292036732051033]	[-0.03971681136025035, 1.598871431988374, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
189	[0.12780691315494225, 1.412227916899963, 0.0020500000937317964, -0.6292036732051033]	[0.04351255594917812, 1.7807309173535102, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
190	[0.3881216890035213, 1.5319618614391122, 0.0020500000937317964, -0.4292036732051033]	[0.12780691315494225, 1.412227916899963, 0.0020500000937317964, -0.6292036732051033]	Right	0.02
191	[0.39057927779497403, 1.2009120762748078, 0.0020500000937317964, -0.4292036732051033]	[0.3881216890035213, 1.5319618614391122, 0.0020500000937317964, -0.4292036732051033]	Left	0.02
192	[-0.7566901427176235, 1.7950219307251674, 0.0020500000937317964, 0.17079632679489676]	[-0.731556587498364, 2.002309905296874, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
193	[-0.6612189662442993, 2.065179763228316, 0.0020500000937317964, 0.17079632679489676]	[-0.7566901427176235, 1.7950219307251674, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
194	[-0.6693558071735346, 1.7593468156577636, 0.0020500000937317964, -0.029203673205103253]	[-0.6612189662442993, 2.065179763228316, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
195	[-0.6620559265982124, 2.00924021641814, 0.0020500000937317964, -0.22920367320510326]	[-0.6693558071735346, 1.7593468156577636, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
196	[-0.5596001967199314, 1.8290153593052156, 0.0020500000937317964, 0.17079632679489676]	[-0.6612189662442993, 2.065179763228316, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
197	[-0.41621267390205685, 2.056699391024951, 0.0020500000937317964, 0.37079632679489677]	[-0.5596001967199314, 1.8290153593052156, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
198	[-0.6697173233893113, 2.1144522497277394, 0.0020500000937317964, 0.37079632679489677]	[-0.5596001967199314, 1.8290153593052156, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
199	[-0.6105903395900038, 2.1246502783017536, 0.0020500000937317964, 0.37079632679489677]	[-0.5596001967199314, 1.8290153593052156, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
200	[-0.408679104650279, 1.881274327959253, 0.0020500000937317964, 0.5707963267948968]	[-0.6105903395900038, 2.1246502783017536, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
201	[-0.32374979892220695, 2.021584744637943, 0.0020500000937317964, 0.5707963267948968]	[-0.6105903395900038, 2.1246502783017536, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
202	[-0.38132200100736113, 2.222297079951611, 0.0020500000937317964, 0.37079632679489677]	[-0.32374979892220695, 2.021584744637943, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
203	[-0.14212920262894732, 1.9934154397881774, 0.0020500000937317964, 0.17079632679489676]	[-0.38132200100736113, 2.222297079951611, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
204	[0.03353409239832622, 2.328142801651771, 0.0020500000937317964, 0.17079632679489676]	[-0.14212920262894732, 1.9934154397881774, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
205	[0.14365121906770614, 2.0427059112292474, 0.0020500000937317964, 0.17079632679489676]	[0.03353409239832622, 2.328142801651771, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
206	[0.1602864171419535, 2.299266372300377, 0.0020500000937317964, 0.17079632679489676]	[0.14365121906770614, 2.0427059112292474, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
207	[0.30132317586585977, 2.0699006540932863, 0.0020500000937317964, 0.17079632679489676]	[0.1602864171419535, 2.299266372300377, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
208	[0.4769864708931333, 2.4046280159568796, 0.0020500000937317964, 0.37079632679489677]	[0.30132317586585977, 2.0699006540932863, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
209	[0.5675759095123017, 2.171618244465073, 0.0020500000937317964, 0.5707963267948968]	[0.4769864708931333, 2.4046280159568796, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
210	[0.6799434938238798, 2.2689502843901685, 0.0020500000937317964, 0.5707963267948968]	[0.4769864708931333, 2.4046280159568796, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
211	[0.28703874188558076, 2.2703899429489827, 0.0020500000937317964, -0.029203673205103253]	[0.14365121906770614, 2.0427059112292474, 0.0020500000937317964, 0.17079632679489676]	Right	0.02
212	[0.37969622161440914, 2.0175765899584777, 0.0020500000937317964, -0.029203673205103253]	[0.28703874188558076, 2.2703899429489827, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
213	[0.4854934863788174, 2.21457135833665, 0.0020500000937317964, 0.17079632679489676]	[0.37969622161440914, 2.0175765899584777, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
214	[0.26190518666632134, 2.063101968377276, 0.0020500000937317964, -0.029203673205103253]	[0.03353409239832622, 2.328142801651771, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
215	[0.3277195073090694, 2.2612647176475, 0.0020500000937317964, -0.029203673205103253]	[0.26190518666632134, 2.063101968377276, 0.0020500000937317964, -0.029203673205103253]	Right	0.02
216	[0.49888289916615375, 1.9561367227208164, 0.0020500000937317964, -0.22920367320510326]	[0.3277195073090694, 2.2612647176475, 0.0020500000937317964, -0.029203673205103253]	Left	0.02
217	[0.5086126697213881, 2.2619231376658604, 0.0020500000937317964, -0.22920367320510326]	[0.49888289916615375, 1.9561367227208164, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
218	[0.510243003900808, 2.0048291042647266, 0.0020500000937317964, -0.22920367320510326]	[0.5086126697213881, 2.2619231376658604, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
219	[0.7147423006316814, 2.265175100271153, 0.0020500000937317964, -0.029203673205103253]	[0.510243003900808, 2.0048291042647266, 0.0020500000937317964, -0.22920367320510326]	Right	0.02
220	[0.4988828991661537, 1.9561367227208166, 0.0020500000937317964, -0.4292036732051033]	[0.5086126697213881, 2.2619231376658604, 0.0020500000937317964, -0.22920367320510326]	Left	0.02
221	[0.6938493509855075, 2.141846395772523, 0.0020500000937317964, -0.22920367320510326]	[0.4988828991661537, 1.9561367227208166, 0.0020500000937317964, -0.4292036732051033]	Right	0.02
222	[-0.2907325623881927, 1.9892873084598044, 0.0020500000937317964, 0.37079632679489677]	[-0.38132200100736113, 2.222297079951611, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
223	[-0.3435175435731612, 2.2906404995185725, 0.0020500000937317964, 0.5707963267948968]	[-0.2907325623881927, 1.9892873084598044, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
224	[-0.18496882331105946, 2.154764440909082, 0.0020500000937317964, 0.37079632679489677]	[-0.3435175435731612, 2.2906404995185725, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
225	[-0.21963591677219432, 2.409515677669489, 0.0020500000937317964, 0.37079632679489677]	[-0.18496882331105946, 2.154764440909082, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
226	[-0.3133627193644278, 2.3194307928339266, 0.0020500000937317964, 0.37079632679489677]	[-0.18496882331105946, 2.154764440909082, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
227	[-0.21355496553326037, 2.287521475757412, 0.0020500000937317964, 0.17079632679489676]	[-0.2907325623881927, 1.9892873084598044, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
228	[-0.07251820680935409, 2.0581557575503213, 0.0020500000937317964, 0.37079632679489677]	[-0.21355496553326037, 2.287521475757412, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
229	[-0.2190299905865561, 2.2694240637735277, 0.0020500000937317964, 0.37079632679489677]	[-0.07251820680935409, 2.0581557575503213, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
230	[-0.12530318799432263, 2.3595089486090894, 0.0020500000937317964, 0.37079632679489677]	[-0.07251820680935409, 2.0581557575503213, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
231	[0.09577172266025749, 2.1772292627440173, 0.0020500000937317964, 0.5707963267948968]	[-0.12530318799432263, 2.3595089486090894, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
232	[0.1272193574056317, 2.5539400885360584, 0.0020500000937317964, 0.7707963267948967]	[0.09577172266025749, 2.1772292627440173, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
233	[0.34443740019639446, 2.4164034683720077, 0.0020500000937317964, 0.5707963267948968]	[0.1272193574056317, 2.5539400885360584, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
234	[0.23283496752442628, 2.701262902166465, 0.0020500000937317964, 0.7707963267948967]	[0.34443740019639446, 2.4164034683720077, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
235	[0.1542344726990387, 2.5118665392956636, 0.0020500000937317964, 0.5707963267948968]	[0.09577172266025749, 2.1772292627440173, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
236	[0.4004722629402703, 2.313455474440109, 0.0020500000937317964, 0.37079632679489677]	[0.1542344726990387, 2.5118665392956636, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
237	[0.5423697018173976, 2.583205575163189, 0.0020500000937317964, 0.37079632679489677]	[0.4004722629402703, 2.313455474440109, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
238	[0.3839230572029691, 2.5216047569021547, 0.0020500000937317964, 0.5707963267948968]	[0.4004722629402703, 2.313455474440109, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
239	[0.2118066747841929, 2.311154203981996, 0.0020500000937317964, 0.5707963267948968]	[0.1542344726990387, 2.5118665392956636, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
240	[0.24325430952956711, 2.687865029774037, 0.0020500000937317964, 0.5707963267948968]	[0.2118066747841929, 2.311154203981996, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
241	[0.5718682125024183, 2.601766813921735, 0.0020500000937317964, 0.37079632679489677]	[0.24325430952956711, 2.687865029774037, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
242	[0.04971598302375094, 2.563595499424365, 0.0020500000937317964, 0.37079632679489677]	[0.2118066747841929, 2.311154203981996, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
243	[-0.03930385380677748, 2.3875970089459915, 0.0020500000937317964, 0.7707963267948967]	[0.09577172266025749, 2.1772292627440173, 0.0020500000937317964, 0.5707963267948968]	Right	0.02
244	[-0.1119361960088925, 2.0513570718343113, 0.0020500000937317964, -0.029203673205103253]	[-0.21355496553326037, 2.287521475757412, 0.0020500000937317964, 0.17079632679489676]	Left	0.02
245	[-0.4640785558128018, 1.9133819720785474, 0.0020500000937317964, 0.37079632679489677]	[-0.6105903395900038, 2.1246502783017536, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
246	[-0.44230041012039223, 2.2437237834954495, 0.0020500000937317964, 0.37079632679489677]	[-0.4640785558128018, 1.9133819720785474, 0.0020500000937317964, 0.37079632679489677]	Right	0.02
247	[-0.24038917518066746, 2.000347833152949, 0.0020500000937317964, 0.37079632679489677]	[-0.44230041012039223, 2.2437237834954495, 0.0020500000937317964, 0.37079632679489677]	Left	0.02
