i	f_sup	f_swg	f_swg_id	traj_params	h_max
1266	[-0.35357861463001056, -0.2693131817731296, 0.0020500000937317964, -0.22920367320510338]	[-0.6212888605954189, -0.4217311079010644, 0.0020500000937317964, -0.4292036732051034]	Right	[-18.539025935374724, 4.21870417284262]	0.24
1267	[-0.7021385009773778, -0.3628809961755298, 0.0020500000937317964, -0.4292036732051034]	[-0.5255881658007742, -0.12033207502965276, 0.0020500000937317964, -0.6292036732051034]	Left	[-15.262321144674083, 3.8277706695787197]	0.24
1268	[-0.36815604184332834, -0.18580554053366807, 0.0020500000937317964, -0.4292036732051034]	[-0.7021385009773778, -0.3628809961755298, 0.0020500000937317964, -0.4292036732051034]	Right	[-33.02186339110445, 5.630363119325455]	0.24
1269	[-0.44999281025763965, -0.14835232524442526, 0.0020500000937317964, -0.4292036732051034]	[-0.7021385009773778, -0.3628809961755298, 0.0020500000937317964, -0.4292036732051034]	Right	[-147.6970294120201, 11.90752485764944]	0.24
1270	[-0.5435439462310514, -0.16052544966193794, 0.0020500000937317964, -0.4292036732051034]	[-0.7021385009773778, -0.3628809961755298, 0.0020500000937317964, -0.4292036732051034]	Right	[-495.37714686624525, 21.807385468955133]	0.24
1271	[-0.6242036608854352, -0.35776624301987103, 0.0020500000937317964, -0.4292036732051034]	[-0.5255881658007742, -0.12033207502965276, 0.0020500000937317964, -0.6292036732051034]	Left	[-11.085450346420325, 3.2622127969468075]	0.24
1272	[-0.3110285435787428, -0.22615565871929336, 0.0020500000937317964, -0.6292036732051034]	[-0.6242036608854352, -0.35776624301987103, 0.0020500000937317964, -0.4292036732051034]	Right	[-16.773111173464702, 4.012753010904872]	0.24
1273	[-0.28319941434228574, -0.49378514058917367, 0.0020500000937317964, -0.6292036732051034]	[-0.3110285435787428, -0.22615565871929336, 0.0020500000937317964, -0.6292036732051034]	Left	[-7.122452341998944, 2.6148717460554325]	0.24
1274	[-0.025799438783722983, -0.3100863311688312, 0.0020500000937317964, -0.4292036732051034]	[-0.28319941434228574, -0.49378514058917367, 0.0020500000937317964, -0.6292036732051034]	Right	[-10.859728506787325, 3.228829411182299]	0.24
1275	[-0.0228846384937067, -0.3740511960500245, 0.0020500000937317964, -0.6292036732051034]	[-0.28319941434228574, -0.49378514058917367, 0.0020500000937317964, -0.6292036732051034]	Right	[-9.151572926596758, 2.9640361012533045]	0.24
1276	[-0.05813929493650663, -0.28654628647861735, 0.0020500000937317964, -0.8292036732051034]	[-0.28319941434228574, -0.49378514058917367, 0.0020500000937317964, -0.6292036732051034]	Right	[-14.201183431952666, 3.692307692307693]	0.24
1277	[-0.1110531927675946, -0.5248740427646219, 0.0020500000937317964, -0.8292036732051034]	[-0.05813929493650663, -0.28654628647861735, 0.0020500000937317964, -0.8292036732051034]	Left	[-31.3716863588057, 5.487879272037011]	0.24
1278	[-0.08464955050925757, -0.3909359715507902, 0.0020500000937317964, -0.4292036732051034]	[-0.28319941434228574, -0.49378514058917367, 0.0020500000937317964, -0.6292036732051034]	Right	[-12.244897959183671, 3.428571428571428]	0.24
1279	[-0.5947786050226679, -0.31734142282889155, 0.0020500000937317964, -0.4292036732051034]	[-0.5255881658007742, -0.12033207502965276, 0.0020500000937317964, -0.6292036732051034]	Left	[-11.414982164090365, 3.3103448275862064]	0.24
1280	[-0.32706835905725956, -0.16492349670095677, 0.0020500000937317964, -0.22920367320510338]	[-0.5947786050226679, -0.31734142282889155, 0.0020500000937317964, -0.4292036732051034]	Right	[-23.18924119447236, 4.718227585300805]	0.24
1281	[-0.23617010967292965, -0.391501316133628, 0.0020500000937317964, -0.029203673205103364]	[-0.32706835905725956, -0.16492349670095677, 0.0020500000937317964, -0.22920367320510338]	Left	[-7.158850424209547, 2.621544660546748]	0.24
1282	[-0.2816034877159755, -0.18573083852831387, 0.0020500000937317964, -0.4292036732051034]	[-0.5947786050226679, -0.31734142282889155, 0.0020500000937317964, -0.4292036732051034]	Right	[-15.045719850354777, 3.8005119466120068]	0.24
1283	[-0.20115931819678126, -0.4424967544719358, 0.0020500000937317964, -0.22920367320510338]	[-0.2816034877159755, -0.18573083852831387, 0.0020500000937317964, -0.4292036732051034]	Left	[-5.627198124267291, 2.324244005971963]	0.24
1284	[-0.25833855709716563, -0.47131575235133427, 0.0020500000937317964, -0.6292036732051034]	[-0.2816034877159755, -0.18573083852831387, 0.0020500000937317964, -0.4292036732051034]	Left	[-7.012417823228631, 2.5945945945945943]	0.24
1285	[-0.20115931819678126, -0.4424967544719358, 0.0020500000937317964, -0.4292036732051034]	[-0.2816034877159755, -0.18573083852831387, 0.0020500000937317964, -0.4292036732051034]	Left	[-5.627198124267291, 2.324244005971963]	0.24
1286	[-0.1724877964968937, -0.23566845891397092, 0.0020500000937317964, -0.4292036732051034]	[-0.20115931819678126, -0.4424967544719358, 0.0020500000937317964, -0.4292036732051034]	Right	[-66.66666666666669, 8.000000000000002]	0.24
1287	[-0.046578755636415364, -0.5132417166849501, 0.0020500000937317964, -0.6292036732051034]	[-0.1724877964968937, -0.23566845891397092, 0.0020500000937317964, -0.4292036732051034]	Left	[-33.21799307958476, 5.64705882352941]	0.24
1288	[-0.2427740018514955, -0.533426497154504, 0.0020500000937317964, -0.4292036732051034]	[-0.1724877964968937, -0.23566845891397092, 0.0020500000937317964, -0.4292036732051034]	Left	[-96.00000000000004, 9.600000000000001]	0.24
1289	[0.004128902286555686, -0.42647344236785323, 0.0020500000937317964, -0.22920367320510338]	[-0.2427740018514955, -0.533426497154504, 0.0020500000937317964, -0.4292036732051034]	Right	[-14.20118343195266, 3.692307692307692]	0.24
1290	[-0.33108235124322016, -0.4380240054275628, 0.0020500000937317964, -0.22920367320510338]	[-0.2816034877159755, -0.18573083852831387, 0.0020500000937317964, -0.4292036732051034]	Left	[-11.414982164090365, 3.3103448275862064]	0.24
1291	[-0.3213525806879858, -0.13223759048251904, 0.0020500000937317964, -0.4292036732051034]	[-0.33108235124322016, -0.4380240054275628, 0.0020500000937317964, -0.22920367320510338]	Right	[-216.14231995195658, 14.404743217214193]	0.24
1292	[-0.24090841116879155, -0.389003506426141, 0.0020500000937317964, -0.4292036732051034]	[-0.3213525806879858, -0.13223759048251904, 0.0020500000937317964, -0.4292036732051034]	Left	[-91.13045514780556, 9.353354314998088]	0.24
1293	[-0.08231385642246505, -0.18664795991254912, 0.0020500000937317964, -0.22920367320510338]	[-0.24090841116879155, -0.389003506426141, 0.0020500000937317964, -0.4292036732051034]	Right	[-15.973377703826957, 3.9159216789504203]	0.24
1294	[0.036178193462338304, -0.4710062446768536, 0.0020500000937317964, -0.22920367320510338]	[-0.08231385642246505, -0.18664795991254912, 0.0020500000937317964, -0.22920367320510338]	Left	[-11.496808332881711, 3.3221884352887696]	0.24
1295	[-0.9102981437964872, -0.05818885295989183, 0.0020500000937317964, -1.0292036732051033]	[-0.8033471915213072, 0.12114740608281309, 0.0020500000937317964, -0.8292036732051034]	Left	[-67.41272168500466, 8.04463876240596]	0.24
1296	[-0.6960759554542504, 0.07068648999547424, 0.0020500000937317964, -1.2292036732051033]	[-0.9102981437964872, -0.05818885295989183, 0.0020500000937317964, -1.0292036732051033]	Right	[-68.31076377376951, 8.098045024746327]	0.24
1297	[-0.8510216085723915, -0.0905333741025726, 0.0020500000937317964, -1.2292036732051033]	[-0.6960759554542504, 0.07068648999547424, 0.0020500000937317964, -1.2292036732051033]	Left	[-210.5320557371596, 14.216566867836736]	0.24
1298	[-0.5819672083896366, -0.10100857063046215, 0.0020500000937317964, -1.0292036732051033]	[-0.8510216085723915, -0.0905333741025726, 0.0020500000937317964, -1.2292036732051033]	Right	[-22.588235294117656, 4.656684000697594]	0.24
1299	[-0.6355653124145813, 0.04974700387652313, 0.0020500000937317964, -1.2292036732051033]	[-0.8510216085723915, -0.0905333741025726, 0.0020500000937317964, -1.2292036732051033]	Right	[-234.1463414634143, 14.992681141306171]	0.24
1300	[-0.6154660234052269, -0.00678633656359634, 0.0020500000937317964, -1.0292036732051033]	[-0.8510216085723915, -0.0905333741025726, 0.0020500000937317964, -1.2292036732051033]	Right	[-76.79999999999994, 8.58650103359919]	0.24
1301	[-0.5685676823834003, -0.13869746425720847, 0.0020500000937317964, -1.2292036732051033]	[-0.8510216085723915, -0.0905333741025726, 0.0020500000937317964, -1.2292036732051033]	Right	[-15.973377703826957, 3.9159216789504203]	0.24
1302	[-0.7909365175559347, -0.40879393062433844, 0.0020500000937317964, -1.0292036732051033]	[-0.5685676823834003, -0.13869746425720847, 0.0020500000937317964, -1.2292036732051033]	Left	[-9.151572926596758, 2.9640361012533045]	0.24
1303	[-0.5338698915452507, -0.25414351907789917, 0.0020500000937317964, -1.2292036732051033]	[-0.7909365175559347, -0.40879393062433844, 0.0020500000937317964, -1.0292036732051033]	Right	[-66.06234183882113, 7.9636579638548195]	0.24
1304	[-0.4153045760263138, -0.45122793235275704, 0.0020500000937317964, -1.2292036732051033]	[-0.7909365175559347, -0.40879393062433844, 0.0020500000937317964, -1.0292036732051033]	Right	[-7.9230883851451885, 2.7579276367844354]	0.24
1305	[-0.5267685199542818, -0.4599336318664561, 0.0020500000937317964, -1.0292036732051033]	[-0.7909365175559347, -0.40879393062433844, 0.0020500000937317964, -1.0292036732051033]	Right	[-9.148098100451785, 2.963473329799631]	0.24
1306	[-0.6259760785730663, -0.6829983317024015, 0.0020500000937317964, -0.8292036732051034]	[-0.5267685199542818, -0.4599336318664561, 0.0020500000937317964, -1.0292036732051033]	Left	[-9.375000000000004, 3.0000000000000004]	0.24
1307	[-0.3740813316326398, -0.5878719081187384, 0.0020500000937317964, -0.8292036732051034]	[-0.6259760785730663, -0.6829983317024015, 0.0020500000937317964, -0.8292036732051034]	Right	[-24.192585068616015, 4.819220026712972]	0.24
1308	[-0.4810322839078198, -0.7672081671614432, 0.0020500000937317964, -0.8292036732051034]	[-0.3740813316326398, -0.5878719081187384, 0.0020500000937317964, -0.8292036732051034]	Left	[-34.16370106761566, 5.726879868210179]	0.24
1309	[-0.21197016830036358, -0.7648463998486372, 0.0020500000937317964, -1.0292036732051033]	[-0.4810322839078198, -0.7672081671614432, 0.0020500000937317964, -0.8292036732051034]	Right	[-16.66666666666667, 4.000000000000001]	0.24
1310	[-0.21197016830036358, -0.7648463998486372, 0.0020500000937317964, -0.8292036732051034]	[-0.4810322839078198, -0.7672081671614432, 0.0020500000937317964, -0.8292036732051034]	Right	[-16.66666666666667, 4.000000000000001]	0.24
1311	[-0.4810322839078198, -0.7672081671614432, 0.0020500000937317964, -1.0292036732051033]	[-0.3740813316326398, -0.5878719081187384, 0.0020500000937317964, -0.8292036732051034]	Left	[-34.16370106761566, 5.726879868210179]	0.24
1312	[-0.752905063655678, -0.6659973686150322, 0.0020500000937317964, -1.0292036732051033]	[-0.5267685199542818, -0.4599336318664561, 0.0020500000937317964, -1.0292036732051033]	Left	[-14.20118343195266, 3.692307692307692]	0.24
1313	[-0.4201175597945044, -0.734206438934524, 0.0020500000937317964, -1.0292036732051033]	[-0.752905063655678, -0.6659973686150322, 0.0020500000937317964, -1.0292036732051033]	Right	[-11.085450346420322, 3.2622127969468067]	0.24
1314	[-0.5267685199542818, -0.45993363186645614, 0.0020500000937317964, -1.2292036732051033]	[-0.752905063655678, -0.6659973686150322, 0.0020500000937317964, -1.0292036732051033]	Right	[-3.1153781151208965e+32, 1.7293822569102704e+16]	0.24
1315	[-0.4665126832584362, -0.6570864511313188, 0.0020500000937317964, -1.0292036732051033]	[-0.752905063655678, -0.6659973686150322, 0.0020500000937317964, -1.0292036732051033]	Right	[-22.588235294117634, 4.656684000697592]	0.24
1316	[-0.6720291720869739, -0.8974257380146529, 0.0020500000937317964, -1.0292036732051033]	[-0.4665126832584362, -0.6570864511313188, 0.0020500000937317964, -1.0292036732051033]	Left	[-15.973377703826937, 3.915921678950418]	0.24
1317	[-0.4458926283855776, -0.6913620012660768, 0.0020500000937317964, -0.8292036732051034]	[-0.6720291720869739, -0.8974257380146529, 0.0020500000937317964, -1.0292036732051033]	Right	[-599.9999999999958, 23.999999999999915]	0.24
1318	[-0.4697213391038966, -0.8457387888524969, 0.0020500000937317964, -1.0292036732051033]	[-0.6720291720869739, -0.8974257380146529, 0.0020500000937317964, -1.0292036732051033]	Right	[-26.966292134831434, 5.087989824030525]	0.24
1319	[-0.6323933902639869, -1.0603030071447577, 0.0020500000937317964, -1.0292036732051033]	[-0.4697213391038966, -0.8457387888524969, 0.0020500000937317964, -1.0292036732051033]	Left	[-34.163701067615634, 5.726879868210176]	0.24
1320	[-0.4610156395901974, -0.9572027327804649, 0.0020500000937317964, -0.8292036732051034]	[-0.6323933902639869, -1.0603030071447577, 0.0020500000937317964, -1.0292036732051033]	Right	[-76.79999999999993, 8.586501033599188]	0.24
1321	[-0.28253651732543916, -1.059892571204729, 0.0020500000937317964, -1.2292036732051033]	[-0.6323933902639869, -1.0603030071447577, 0.0020500000937317964, -1.0292036732051033]	Right	[-11.866501854140912, 3.3751802588862234]	0.24
1322	[-0.39393371092331264, -1.3436013395897013, 0.0020500000937317964, -1.2292036732051033]	[-0.28253651732543916, -1.059892571204729, 0.0020500000937317964, -1.2292036732051033]	Left	[-7.001117649222337, 2.592503219526148]	0.24
1323	[-0.11126700872271522, -1.2431048945429297, 0.0020500000937317964, -1.2292036732051033]	[-0.39393371092331264, -1.3436013395897013, 0.0020500000937317964, -1.2292036732051033]	Right	[-15.26232114467409, 3.8277706695787206]	0.24
1324	[-0.2796121878470925, -1.3666358650142303, 0.0020500000937317964, -1.4292036732051032]	[-0.11126700872271522, -1.2431048945429297, 0.0020500000937317964, -1.2292036732051033]	Left	[-70.58823529411764, 8.231932086840423]	0.24
1325	[-0.0911677197133609, -1.2996382349830493, 0.0020500000937317964, -1.2292036732051033]	[-0.39393371092331264, -1.3436013395897013, 0.0020500000937317964, -1.2292036732051033]	Right	[-10.201912858660995, 3.12951055986628]	0.24
1326	[-0.2796121878470925, -1.3666358650142303, 0.0020500000937317964, -1.4292036732051032]	[-0.0911677197133609, -1.2996382349830493, 0.0020500000937317964, -1.2292036732051033]	Left	[-70.58823529411764, 8.231932086840423]	0.24
1327	[-0.09008088901059547, -1.2790123136062301, 0.0020500000937317964, -1.4292036732051032]	[-0.2796121878470925, -1.3666358650142303, 0.0020500000937317964, -1.4292036732051032]	Right	[-2250.29974545058, 46.478895809093366]	0.24
1328	[-0.5652032195260366, -1.1603890162515005, 0.0020500000937317964, -1.2292036732051033]	[-0.28253651732543916, -1.059892571204729, 0.0020500000937317964, -1.2292036732051033]	Left	[-66.06234183882106, 7.963657963854815]	0.24
1329	[-0.3968580404016593, -1.0368580457802, 0.0020500000937317964, -1.2292036732051033]	[-0.5652032195260366, -1.1603890162515005, 0.0020500000937317964, -1.2292036732051033]	Right	[-70.58823529411764, 8.231932086840423]	0.24
1330	[-0.5989148105532333, -1.214827317386042, 0.0020500000937317964, -1.0292036732051033]	[-0.3968580404016593, -1.0368580457802, 0.0020500000937317964, -1.2292036732051033]	Left	[-234.14634146341515, 14.992681141306198]	0.24
1331	[-0.6024774680663986, -1.354065629180763, 0.0020500000937317964, -1.4292036732051032]	[-0.3968580404016593, -1.0368580457802, 0.0020500000937317964, -1.2292036732051033]	Left	[-24.678663239074538, 4.86739321500858]	0.24
1332	[-0.3790773672955333, -1.5040402769568697, 0.0020500000937317964, -1.2292036732051033]	[-0.6024774680663986, -1.354065629180763, 0.0020500000937317964, -1.4292036732051032]	Right	[-4.3920772707172, 2.053386027976355]	0.24
1333	[-0.5677346114408711, -1.719698442189458, 0.0020500000937317964, -1.4292036732051032]	[-0.3790773672955333, -1.5040402769568697, 0.0020500000937317964, -1.2292036732051033]	Left	[-7.1166768777376, 2.6138113555932256]	0.24
1334	[-0.3117692868071677, -1.743817989970518, 0.0020500000937317964, -1.4292036732051032]	[-0.5677346114408711, -1.719698442189458, 0.0020500000937317964, -1.4292036732051032]	Right	[-15.477947068823875, 3.8547151887099154]	0.24
1335	[-0.533865809506503, -1.9572966413735648, 0.0020500000937317964, -1.2292036732051033]	[-0.3117692868071677, -1.743817989970518, 0.0020500000937317964, -1.4292036732051032]	Left	[-16.66666666666669, 4.000000000000003]	0.24
1336	[-0.2851234743447084, -2.0598990326627424, 0.0020500000937317964, -1.4292036732051032]	[-0.533865809506503, -1.9572966413735648, 0.0020500000937317964, -1.2292036732051033]	Right	[-9.541109896729967, 3.0264608870528575]	0.24
1337	[-0.5384041675135642, -1.2357668035049931, 0.0020500000937317964, -1.0292036732051033]	[-0.3968580404016593, -1.0368580457802, 0.0020500000937317964, -1.2292036732051033]	Left	[-150.00000000000009, 12.000000000000004]	0.24
1338	[-0.3443966819440149, -0.9570659208004553, 0.0020500000937317964, -1.0292036732051033]	[-0.6323933902639869, -1.0603030071447577, 0.0020500000937317964, -1.0292036732051033]	Right	[-34.163701067615634, 5.726879868210176]	0.24
1339	[-0.4848443503085165, -1.111579520366885, 0.0020500000937317964, -1.0292036732051033]	[-0.3443966819440149, -0.9570659208004553, 0.0020500000937317964, -1.0292036732051033]	Left	[-39.34426229508198, 6.145770236779008]	0.24
1340	[-0.17622758711568598, -1.0426179841573404, 0.0020500000937317964, -1.2292036732051033]	[-0.4848443503085165, -1.111579520366885, 0.0020500000937317964, -1.0292036732051033]	Right	[-26.966292134831477, 5.0879898240305295]	0.24
1341	[-0.409465502408051, -1.0428916081173596, 0.0020500000937317964, -0.8292036732051034]	[-0.6323933902639869, -1.0603030071447577, 0.0020500000937317964, -1.0292036732051033]	Right	[-22.588235294117634, 4.656684000697592]	0.24
