i	f_sup	f_swg	f_swg_id	traj_params	h_max
1676	[-2.305558796427259, -0.5298841087118595, 0.0020500000937317964, -3.229203673205104]	[-2.3371421249115034, -0.7850360112363289, 0.0020500000937317964, -3.029203673205104]	Left	[-32.56669806394543, 5.5914246969254275]	0.24
1677	[-2.3217754814125824, -0.8326161149308047, 0.0020500000937317964, -2.829203673205104]	[-2.4557048233405583, -0.6131555686571308, 0.0020500000937317964, -2.829203673205104]	Right	[-495.3771468662479, 21.80738546895519]	0.24
1678	[-2.602110532402855, -0.7129822602479379, 0.0020500000937317964, -2.829203673205104]	[-2.3217754814125824, -0.8326161149308047, 0.0020500000937317964, -2.829203673205104]	Left	[-30.57324840764338, 5.417593420637769]	0.24
1679	[-2.52527731490825, -0.9508827787203169, 0.0020500000937317964, -3.029203673205104]	[-2.602110532402855, -0.7129822602479379, 0.0020500000937317964, -2.829203673205104]	Right	[-17.328519855595665, 4.078649171156038]	0.24
1680	[-2.6073292805132686, -0.7588737296097272, 0.0020500000937317964, -2.829203673205104]	[-2.52527731490825, -0.9508827787203169, 0.0020500000937317964, -3.029203673205104]	Left	[-450.01498577522364, 20.78495576959967]	0.24
1681	[-2.3434896078348917, -0.8942387332348352, 0.0020500000937317964, -2.4292036732051034]	[-2.3195211639651294, -0.6512870637644196, 0.0020500000937317964, -2.6292036732051036]	Right	[-14.201183431952655, 3.692307692307691]	0.24
1682	[-2.580170681350724, -0.8343883410941552, 0.0020500000937317964, -2.2292036732051033]	[-2.3434896078348917, -0.8942387332348352, 0.0020500000937317964, -2.4292036732051034]	Left	[-9.461460687426195, 3.0138019609671014]	0.24
1683	[-2.51962648172609, -0.7820968514250662, 0.0020500000937317964, -2.2292036732051033]	[-2.3434896078348917, -0.8942387332348352, 0.0020500000937317964, -2.4292036732051034]	Left	[-16.796918974399134, 4.015599857483707]	0.24
1684	[-2.6482829059284376, -0.8932162669718802, 0.0020500000937317964, -2.2292036732051033]	[-2.3434896078348917, -0.8942387332348352, 0.0020500000937317964, -2.4292036732051034]	Left	[-5.761819962678198, 2.3518816220573413]	0.24
1685	[-2.453377890088991, -0.968129782445559, 0.0020500000937317964, -2.029203673205103]	[-2.6482829059284376, -0.8932162669718802, 0.0020500000937317964, -2.2292036732051033]	Right	[-54.74664307673654, 7.24960532399296]	0.24
1686	[-2.3837999322448256, -0.8021785477800693, 0.0020500000937317964, -2.4292036732051034]	[-2.0852853403215605, -0.8637337133544261, 0.0020500000937317964, -2.6292036732051036]	Left	[-5.761819962678193, 2.35188162205734]	0.24
1687	[-2.1422986962672663, -0.990000679120631, 0.0020500000937317964, -2.6292036732051036]	[-2.3837999322448256, -0.8021785477800693, 0.0020500000937317964, -2.4292036732051034]	Right	[-50.015970203497034, 6.929309590093168]	0.24
1688	[-2.2125693552576258, -0.7426910867367921, 0.0020500000937317964, -2.4292036732051034]	[-2.1422986962672663, -0.990000679120631, 0.0020500000937317964, -2.6292036732051036]	Left	[-29.216034712751192, 5.295978976944786]	0.24
1689	[-2.3868845097403435, -0.840743251004932, 0.0020500000937317964, -2.6292036732051036]	[-2.1422986962672663, -0.990000679120631, 0.0020500000937317964, -2.6292036732051036]	Left	[-641.3892691908214, 24.81398191389662]	0.24
1690	[-2.359023557415213, -1.0450491537625606, 0.0020500000937317964, -2.4292036732051034]	[-2.3837999322448256, -0.8021785477800693, 0.0020500000937317964, -2.4292036732051034]	Right	[-8.904727725785492, 2.923788401501393]	0.24
1691	[-2.5654325311187285, -0.9590530167873361, 0.0020500000937317964, -2.4292036732051034]	[-2.359023557415213, -1.0450491537625606, 0.0020500000937317964, -2.4292036732051034]	Left	[-16.66666666666665, 3.999999999999998]	0.24
1692	[-2.35661347618435, -1.1090350233625015, 0.0020500000937317964, -2.2292036732051033]	[-2.5654325311187285, -0.9590530167873361, 0.0020500000937317964, -2.4292036732051034]	Right	[-234.14634146341461, 14.992681141306182]	0.24
1693	[-2.704038210128364, -1.0678518442242808, 0.0020500000937317964, -2.2292036732051033]	[-2.35661347618435, -1.1090350233625015, 0.0020500000937317964, -2.2292036732051033]	Left	[-30.91914989284602, 5.448154173399664]	0.24
1694	[-2.4667478965540393, -1.2514092115070965, 0.0020500000937317964, -2.029203673205103]	[-2.704038210128364, -1.0678518442242808, 0.0020500000937317964, -2.2292036732051033]	Right	[-29.62962962962967, 5.333333333333337]	0.24
1695	[-2.4667478965540393, -1.2514092115070965, 0.0020500000937317964, -2.4292036732051034]	[-2.704038210128364, -1.0678518442242808, 0.0020500000937317964, -2.2292036732051033]	Right	[-29.62962962962967, 5.333333333333337]	0.24
1696	[-2.4347038069460063, -1.1104135158489217, 0.0020500000937317964, -2.2292036732051033]	[-2.5654325311187285, -0.9590530167873361, 0.0020500000937317964, -2.4292036732051034]	Right	[-95.99999999999972, 9.599999999999985]	0.24
1697	[-2.718105839656591, -1.0681845227812603, 0.0020500000937317964, -2.4292036732051034]	[-2.4347038069460063, -1.1104135158489217, 0.0020500000937317964, -2.2292036732051033]	Left	[-27.25814978427691, 5.115449520120967]	0.24
1698	[-2.6630573650146614, -1.2849093839292072, 0.0020500000937317964, -2.2292036732051033]	[-2.718105839656591, -1.0681845227812603, 0.0020500000937317964, -2.4292036732051034]	Right	[-11.623098446334126, 3.340385383227624]	0.24
1699	[-2.8240878195367025, -1.0844868484786625, 0.0020500000937317964, -2.029203673205103]	[-2.6630573650146614, -1.2849093839292072, 0.0020500000937317964, -2.2292036732051033]	Left	[-83.49317432995502, 8.95284576862334]	0.24
1700	[-2.634713974429532, -1.3786594964072645, 0.0020500000937317964, -2.2292036732051033]	[-2.8240878195367025, -1.0844868484786625, 0.0020500000937317964, -2.029203673205103]	Right	[-100.07890200295367, 9.801823601903655]	0.24
1701	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	[-2.634713974429532, -1.3786594964072645, 0.0020500000937317964, -2.2292036732051033]	Left	[-66.06234183882137, 7.963657963854833]	0.24
1702	[-2.664929625164892, -1.453404440399685, 0.0020500000937317964, -2.2292036732051033]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-147.6970294120201, 11.90752485764944]	0.24
1703	[-2.6029767631036127, -1.3278582621129045, 0.0020500000937317964, -2.029203673205103]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-267.5573361591584, 16.026697810615637]	0.24
1704	[-2.674365910518011, -1.3595377449282107, 0.0020500000937317964, -1.8292036732051031]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-495.3771468662479, 21.80738546895519]	0.24
1705	[-2.7369046490665125, -1.373282059416834, 0.0020500000937317964, -1.8292036732051031]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-91.67433888188545, 9.381224084660277]	0.24
1706	[-2.666101378139336, -1.2298007128033703, 0.0020500000937317964, -2.029203673205103]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-41.479242121227095, 6.310314765237786]	0.24
1707	[-2.647228807433098, -1.4175341037463192, 0.0020500000937317964, -1.8292036732051031]	[-2.8720042880038568, -1.1951021291244488, 0.0020500000937317964, -2.029203673205103]	Right	[-575.5892108881816, 23.506714837523646]	0.24
1708	[-2.84058844594899, -1.366425883340953, 0.0020500000937317964, -1.8292036732051031]	[-2.647228807433098, -1.4175341037463192, 0.0020500000937317964, -1.8292036732051031]	Left	[-31.642665818566975, 5.51152965934361]	0.24
1709	[-2.888928355577963, -1.3536488282396113, 0.0020500000937317964, -1.8292036732051031]	[-2.647228807433098, -1.4175341037463192, 0.0020500000937317964, -1.8292036732051031]	Left	[-37.7603697507882, 6.020793549089412]	0.24
1710	[-2.914482465780646, -1.4503286474975574, 0.0020500000937317964, -1.6292036732051032]	[-2.647228807433098, -1.4175341037463192, 0.0020500000937317964, -1.8292036732051031]	Left	[-14.340136112023668, 3.7103275687656905]	0.24
1711	[-2.661406323226303, -1.405024496806767, 0.0020500000937317964, -1.8292036732051031]	[-2.914482465780646, -1.4503286474975574, 0.0020500000937317964, -1.6292036732051032]	Right	[-2685.373126179856, 50.773597480705085]	0.24
1712	[-2.6208314473849783, -1.5676703681053066, 0.0020500000937317964, -1.4292036732051032]	[-2.914482465780646, -1.4503286474975574, 0.0020500000937317964, -1.6292036732051032]	Right	[-41.312145178179776, 6.297591553209257]	0.24
1713	[-2.827297147188659, -1.5364948199212534, 0.0020500000937317964, -1.2292036732051033]	[-2.6208314473849783, -1.5676703681053066, 0.0020500000937317964, -1.4292036732051032]	Left	[-63.88973037965218, 7.831611658175224]	0.24
1714	[-2.661406323226303, -1.405024496806767, 0.0020500000937317964, -1.6292036732051032]	[-2.914482465780646, -1.4503286474975574, 0.0020500000937317964, -1.6292036732051032]	Right	[-2685.373126179856, 50.773597480705085]	0.24
1715	[-2.910980017174991, -1.3904309609498722, 0.0020500000937317964, -1.4292036732051032]	[-2.661406323226303, -1.405024496806767, 0.0020500000937317964, -1.6292036732051032]	Left	[-266.6666666666661, 15.999999999999984]	0.24
1716	[-2.655014692541288, -1.414550508730932, 0.0020500000937317964, -1.4292036732051032]	[-2.910980017174991, -1.3904309609498722, 0.0020500000937317964, -1.4292036732051032]	Right	[-7294.952229319638, 83.68485012322633]	0.24
1717	[-2.8884008158854124, -1.5488297604059433, 0.0020500000937317964, -1.2292036732051033]	[-2.655014692541288, -1.414550508730932, 0.0020500000937317964, -1.4292036732051032]	Left	[-37.500000000000064, 6.000000000000004]	0.24
1718	[-2.7200556367610353, -1.4252987899346428, 0.0020500000937317964, -1.0292036732051033]	[-2.8884008158854124, -1.5488297604059433, 0.0020500000937317964, -1.2292036732051033]	Right	[-220.90040056165932, 14.562430584871226]	0.24
1719	[-2.862107633048267, -1.6741385583616615, 0.0020500000937317964, -1.2292036732051033]	[-2.7200556367610353, -1.4252987899346428, 0.0020500000937317964, -1.0292036732051033]	Left	[-58.55934385205706, 7.497797683185029]	0.24
1720	[-2.626764823892709, -1.7390520560240925, 0.0020500000937317964, -1.2292036732051033]	[-2.862107633048267, -1.6741385583616615, 0.0020500000937317964, -1.2292036732051033]	Right	[-8.959880364905645, 2.9328288648179623]	0.24
1721	[-2.7845394339409815, -1.1150797430257984, 0.0020500000937317964, -2.2292036732051033]	[-2.6630573650146614, -1.2849093839292072, 0.0020500000937317964, -2.2292036732051033]	Left	[-145.17773701389362, 11.805533767404922]	0.24
1722	[-2.6235089794189403, -1.315502278476343, 0.0020500000937317964, -2.4292036732051034]	[-2.7845394339409815, -1.1150797430257984, 0.0020500000937317964, -2.2292036732051033]	Right	[-383.9999999999981, 19.199999999999953]	0.24
1723	[-2.741511734916368, -1.0870830373975442, 0.0020500000937317964, -2.6292036732051036]	[-2.6235089794189403, -1.315502278476343, 0.0020500000937317964, -2.4292036732051034]	Left	[-364.29894484605506, 18.700988932465922]	0.24
1724	[-2.589634418101535, -1.1899932584994772, 0.0020500000937317964, -2.2292036732051033]	[-2.7845394339409815, -1.1150797430257984, 0.0020500000937317964, -2.2292036732051033]	Right	[-66.66666666666663, 7.999999999999997]	0.24
1725	[-2.712005996290079, -1.3481868008823605, 0.0020500000937317964, -2.4292036732051034]	[-2.7845394339409815, -1.1150797430257984, 0.0020500000937317964, -2.2292036732051033]	Right	[-150.0, 12.0]	0.24
1726	[-2.7973265707443256, -1.1576076845689582, 0.0020500000937317964, -2.2292036732051033]	[-2.712005996290079, -1.3481868008823605, 0.0020500000937317964, -2.4292036732051034]	Left	[-486.7816769326571, 21.617363619446078]	0.24
1727	[-2.724793133093423, -1.3907147424255204, 0.0020500000937317964, -2.029203673205103]	[-2.7973265707443256, -1.1576076845689582, 0.0020500000937317964, -2.2292036732051033]	Right	[-486.7816769326571, 21.617363619446078]	0.24
1728	[-2.596747730626564, -1.388623114566639, 0.0020500000937317964, -2.029203673205103]	[-2.7973265707443256, -1.1576076845689582, 0.0020500000937317964, -2.2292036732051033]	Right	[-64.34504701959804, 7.859468502310707]	0.24
1729	[-2.8300087517875063, -1.1197675598035617, 0.0020500000937317964, -2.6292036732051036]	[-2.712005996290079, -1.3481868008823605, 0.0020500000937317964, -2.4292036732051034]	Left	[-459.4544619001538, 21.001816193466404]	0.24
1730	[-2.8539771956572686, -1.3627192292739772, 0.0020500000937317964, -2.4292036732051034]	[-2.8300087517875063, -1.1197675598035617, 0.0020500000937317964, -2.6292036732051036]	Right	[-47.135041527617446, 6.7267852549723]	0.24
1731	[-2.630635959040481, -1.3518246422471962, 0.0020500000937317964, -2.6292036732051036]	[-2.8300087517875063, -1.1197675598035617, 0.0020500000937317964, -2.6292036732051036]	Right	[-144.70216322876138, 11.786181599636539]	0.24
1732	[-1.5476693554861147, -0.4535026034631291, 0.0020500000937317964, -2.6292036732051036]	[-1.51256561892596, -0.757423197828689, 0.0020500000937317964, -2.829203673205104]	Left	[-257.2666693838049, 15.715470168227634]	0.24
1733	[-1.3199642075192035, 0.00890209757949216, 0.0020500000937317964, -1.8292036732051031]	[-1.1140612976546829, -0.025796486099429444, 0.0020500000937317964, -2.029203673205103]	Left	[-24.18632168865807, 4.818596146297358]	0.24
1734	[-1.0145922836237553, -0.009752341473789495, 0.0020500000937317964, -2.029203673205103]	[-1.3199642075192035, 0.00890209757949216, 0.0020500000937317964, -1.8292036732051031]	Right	[-94.56731157460712, 9.528096300501105]	0.24
1735	[-1.3632734883170727, -0.03841272342548034, 0.0020500000937317964, -1.8292036732051031]	[-1.0145922836237553, -0.009752341473789495, 0.0020500000937317964, -2.029203673205103]	Left	[-233.32764087024142, 14.966446981011618]	0.24
1736	[-1.1803483936383785, -0.3246615832254642, 0.0020500000937317964, -2.029203673205103]	[-1.3632734883170727, -0.03841272342548034, 0.0020500000937317964, -1.8292036732051031]	Right	[-7.580368574952727, 2.697620031056008]	0.24
1737	[-1.0273126283064655, 0.0056718126102141, 0.0020500000937317964, -1.4292036732051032]	[-1.313375008056548, 0.25279185407128124, 0.0020500000937317964, -1.6292036732051032]	Right	[-6.886657101865134, 2.5712236032267843]	0.24
1738	[-1.2423531506028074, -0.2573064636228552, 0.0020500000937317964, -1.4292036732051032]	[-1.0273126283064655, 0.0056718126102141, 0.0020500000937317964, -1.4292036732051032]	Left	[-3.619303583478173, 1.8640095064508244]	0.24
1739	[-0.9694534250019199, -0.4002251109959685, 0.0020500000937317964, -1.6292036732051032]	[-1.2423531506028074, -0.2573064636228552, 0.0020500000937317964, -1.4292036732051032]	Right	[-5.710886377156455, 2.341463414634146]	0.24
1740	[-1.2689418577403457, -0.3827128679676946, 0.0020500000937317964, -1.6292036732051032]	[-0.9694534250019199, -0.4002251109959685, 0.0020500000937317964, -1.6292036732051032]	Left	[-58.41645549442061, 7.488644555234531]	0.24
1741	[-1.024597850154337, -0.3676814115349441, 0.0020500000937317964, -1.2292036732051033]	[-1.2423531506028074, -0.2573064636228552, 0.0020500000937317964, -1.4292036732051032]	Right	[-6.886657101865134, 2.5712236032267843]	0.24
1742	[-1.2737657373393438, -0.5624000906485814, 0.0020500000937317964, -1.2292036732051033]	[-1.024597850154337, -0.3676814115349441, 0.0020500000937317964, -1.2292036732051033]	Left	[-10.205288753301762, 3.1300283070876036]	0.24
1743	[-1.0382101521721794, -0.47865305310960515, 0.0020500000937317964, -1.4292036732051032]	[-1.2737657373393438, -0.5624000906485814, 0.0020500000937317964, -1.2292036732051033]	Right	[-76.8, 8.586501033599193]	0.24
1744	[-1.2532506744685212, -0.7416313293426744, 0.0020500000937317964, -1.2292036732051033]	[-1.0382101521721794, -0.47865305310960515, 0.0020500000937317964, -1.4292036732051032]	Left	[-29.49788630781107, 5.321463225044276]	0.24
1745	[-0.8935366977320656, -0.8578460226496942, 0.0020500000937317964, -1.0292036732051033]	[-1.2532506744685212, -0.7416313293426744, 0.0020500000937317964, -1.2292036732051033]	Right	[-5.82815267234555, 2.36538084997992]	0.24
1746	[-1.017907865312963, -0.8065448270051055, 0.0020500000937317964, -1.2292036732051033]	[-1.2532506744685212, -0.7416313293426744, 0.0020500000937317964, -1.2292036732051033]	Right	[-8.89504967935965, 2.9221991191883663]	0.24
1747	[-0.910286105239861, -0.8107349056162614, 0.0020500000937317964, -1.2292036732051033]	[-1.2532506744685212, -0.7416313293426744, 0.0020500000937317964, -1.2292036732051033]	Right	[-7.580368574952727, 2.697620031056008]	0.24
1748	[-1.112342875391435, -0.9887041772221035, 0.0020500000937317964, -1.4292036732051032]	[-0.910286105239861, -0.8107349056162614, 0.0020500000937317964, -1.2292036732051033]	Left	[-11.866501854140916, 3.3751802588862243]	0.24
1749	[-0.8153451264113014, -0.9463681748041433, 0.0020500000937317964, -1.6292036732051032]	[-1.112342875391435, -0.9887041772221035, 0.0020500000937317964, -1.4292036732051032]	Right	[-35.0234927007889, 5.7984957525859535]	0.24
1750	[-0.914344376071346, -0.96048017561013, 0.0020500000937317964, -1.4292036732051032]	[-1.112342875391435, -0.9887041772221035, 0.0020500000937317964, -1.4292036732051032]	Right	[-42.78052856895279, 6.408533952956376]	0.24
1751	[-0.8733119517249157, -0.8940246254111099, 0.0020500000937317964, -1.4292036732051032]	[-1.112342875391435, -0.9887041772221035, 0.0020500000937317964, -1.4292036732051032]	Right	[-115.6032409596353, 10.534662373386718]	0.24
